"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
337332,305692,84,227221,201362,87,12708.8,156093,3218,109090,1266.27,8165.01,1885.63,340610,59340.8,-37357.6,112370,20.2177
311986,279911,86,214985,190212,85,9255.32,152478,5302.23,66718.4,3467.14,19965.6,3099.33,247453,70359.3,-26144.5,95938.5,20.2289
370884,336484,84,324362,282806,87,13771,183861,13212.4,154600,3235.39,11705.7,4889.4,434814,107816,-48899.4,96199.2,20.2472
321062,286108,87,233599,206550,88,11019.3,179976,7109.8,80826,776.323,2433.79,3226.94,197784,68517.3,-21508.1,53372.3,20.3543
272730,254244,82,209164,182374,84,10867.6,329123,7073.53,42393.8,17.0311,322.205,19601.1,219864,64593.1,-18401.3,74966.6,20.4022
380113,330565,97,271377,231247,87,11257.9,105205,6819.52,82450.9,3097.08,10684.2,2726.41,479945,41787.5,-54090.6,136484,20.4177
326587,287334,89,296565,259729,87,12632,195913,1968.04,76752.8,2156.72,1740.71,2203.23,311021,70911.9,-33267.2,72870.6,20.4543
357219,320275,88,305459,273390,85,13863.4,183375,2609.74,52981.2,2434.11,7813.09,3845.17,232100,84547.6,-23551.2,98576,20.4811
306713,283858,82,172734,155839,82,10202.7,160099,4455.68,46909.7,2347.23,6327.3,3544.56,329418,60755.3,-36357.8,63095.9,20.5444
292031,259540,87,207797,171905,89,9433.24,167521,3340.03,82096.9,1660.85,11212,2899.92,345463,67329.4,-34235.4,94638.8,20.5684
358256,313884,86,257345,224551,87,12070.3,147968,5370.51,82437.1,3026.85,6301.68,4858.7,232951,85161.9,-26235.2,72681.5,20.5811
357869,315440,89,310734,272315,86,13722.2,166713,5782.21,137937,1762.59,3554.53,3609.11,296227,106853,-33538.7,77843,20.6205
370882,323625,86,345006,295799,89,13631,135986,6102.4,126887,4302.02,19222.4,3480.83,304903,74949.6,-34230.6,70626.8,20.6261
303205,268187,87,191751,167349,84,11086.5,132113,5106.96,72306.3,2438.92,16919.1,2500.97,355825,61621,-39432.8,75641.8,20.6825
307927,278641,87,203571,176911,82,8858,112322,5746.9,32823.7,1178.09,19741.7,1552.59,287206,58581.3,-29963.4,104154,20.712
443833,388838,90,313928,270970,89,22909.6,318338,4392.63,88868.5,5424.57,4839.52,3047.51,221565,91769.8,-24206.1,51255.4,20.7332
350407,316944,86,221246,198132,85,11585.1,133290,6318.42,51629.4,3041.89,10786.2,2939.2,297872,67351.4,-30361.9,97525.3,20.7487
323115,287491,87,268984,234620,87,11137.6,163446,4648.88,31317,4880.07,14918.2,2460.9,413898,69215.3,-45820.6,79033.2,20.7613
374446,331420,91,121567,102993,83,4784.13,92815,3107.92,36008.4,6318.67,9175.38,3940.44,33903.9,68587.3,-2821.25,64329.2,20.7923
268024,227716,87,309511,260735,86,8993.12,154195,12617.4,62803.9,2741.28,19216.9,4118.56,455890,72453.4,-50473.6,104257,20.8233
267644,238477,83,291017,264649,84,8279.19,120705,4809.43,58292,2754.44,11322.2,4310.52,311984,54872.9,-34791.3,65414,20.8247
351890,313715,88,274554,241704,85,12711.3,161959,10797.1,90693.1,3353.34,17170.6,3056.11,364147,71455.2,-40635.9,86589.5,20.843
247929,220717,82,182784,155836,83,5671.16,80383.9,8864.84,34967.7,2165.36,2013.58,3570.43,265395,31503,-27058.1,82598.6,20.8614
345796,314524,85,278482,249868,86,17972.2,175506,6685.02,104659,2392.15,6959.73,3124.88,290800,102935,-32869,94877.7,20.8628
335094,301919,88,192714,172558,83,11462.3,163731,10443.3,73957.4,2452.64,19095.6,3496.16,407968,92000.9,-45349.1,86344.1,20.8811
306045,279078,84,244010,222603,82,11982.5,134206,8954.97,73495.1,925.975,1594.66,3235.77,252047,78453.3,-24628.8,79241.5,20.9261
358244,306738,89,368563,311165,90,18510,230194,6509.63,58415.5,3428.13,-94.3804,3490.82,397750,89541.6,-41840.6,101559,20.9346
376532,337993,87,238854,211642,87,13615.5,174143,5514.58,45212,2123.72,-1644.82,2177.07,251298,69157.3,-26771.3,94912.4,20.936
305421,274830,91,203897,179461,93,10520.6,134554,5126.46,60193.5,526.437,28450,10658.4,286356,74723.8,-29427.2,135397,20.9515
418927,367836,91,241403,212742,88,15785.9,121752,2465.74,82841.2,4136.32,4135.81,2100.55,301843,79653.2,-33918.4,96332.9,21.0459
379327,335399,89,257707,224560,87,16624.3,183825,5833.22,79638.6,2117.63,2544.67,3798.83,255973,91406.9,-28272.3,87794.2,21.067
305350,277168,84,212840,187986,84,12702,145437,4991.12,51748,3190.69,-668.566,3033.69,278770,72196.5,-30981.7,71519.1,21.074
370115,323559,90,220934,197876,85,9458.59,111148,4205.79,73004.7,4467.87,-465.961,2914.86,304495,11903.9,-33401.8,90953.9,21.1233
307098,279679,88,238536,214079,97,10441,126159,4413.37,83161.7,3533.88,14413.5,4112.49,289845,50923.4,-31191.8,62265.6,21.2233
368855,326860,86,329644,285517,87,13658.5,185405,7207.14,59023.7,2287.74,14275.3,2287.27,422401,88927.1,-47819.1,92373,21.2346
355826,302261,101,280471,243024,101,16078.8,188034,1961.03,64266.9,4641.67,12939.4,3152.62,488129,87745,-54580.3,53559.3,21.2459
331284,292702,89,343431,302871,87,14782.9,176584,4080.37,109017,1069.96,22192.1,4111.13,404219,105399,-42207.9,105253,21.4008
396908,347176,87,289644,253765,88,13764.6,129389,6129.86,86183.3,3974.24,19164,3803.96,379710,65846.5,-40919.7,91649.7,21.4205
317424,285520,85,242369,198861,89,10012.1,173646,6910.08,28829,3564.29,8796.5,3736.67,300933,83046.3,-29067.3,80560.9,21.5135
380761,331243,95,262629,226936,87,15762.8,176510,13436.5,90421.4,2255.29,1382.8,3482.87,351444,85878.9,-40687.9,107967,21.5177
270403,244019,84,203887,179595,84,10043.6,144064,4434.8,55426.4,2511.1,19276.1,815.304,319423,64530.6,-32604.4,105526,21.5403
329892,302165,84,210369,184567,82,12813,229285,2793.31,54894.9,4965.73,14479.9,2917.04,341083,92396.7,-33543.2,55668.4,21.5459
313041,276987,86,340904,300339,88,11928.5,143966,5475.74,62230.2,2922.6,5231.32,4644.84,307155,72413.1,-29200.3,91866.5,21.5966
316213,289434,86,240055,214104,85,11200,167896,15980.7,187806,2610.55,31146.6,3508.03,291471,76048.7,-32178.8,85589.3,21.6163
315340,290707,87,188887,169700,81,10745.9,151468,6640.3,47972.7,-101.031,8792.12,1763.13,286613,72725.9,-31899.9,79775.4,21.7177
288210,255799,87,267423,237088,84,13124.7,129783,5941.08,97021.5,707.506,11924,4089.68,339434,81932.8,-36967.9,65719.2,21.7276
374802,332506,88,305083,267733,89,13390.7,173350,2551.09,62508.2,1889.84,11369.2,3162.4,372121,84972.3,-40657.4,65762,21.867
333186,297045,97,274564,235723,87,13607.1,133925,3425.1,75681.2,1474.43,21520.6,1137.98,284870,68399,-31220.8,90198,21.9121
350540,310192,88,289393,252812,87,14249.8,186431,3829.65,90386.9,2732.21,2707.27,3626.19,213370,94014.9,-23268,98388,21.9431
362918,320840,88,290252,250499,88,13378,184328,3967.94,117391,3539.51,41839.3,4600.37,370492,98168.5,-41537.8,78343.6,22.0248
339719,298625,86,291553,244295,87,14044.7,172082,6544.01,84117,3120.4,-1120.48,2087.34,441526,114028,-49312.8,98921.2,22.0248
325241,290561,85,218999,188876,86,12051.5,163834,5628.83,40475.2,2329.04,1103.84,2900.56,330777,77353,-34428.6,96133.9,22.0572
414792,351648,92,388834,332898,90,19066.6,233894,6588.43,72065.6,5120.71,12480.2,18967.2,202352,67893.2,-20648.9,73417.7,22.1262
328037,298228,84,222400,196653,85,12293.6,167601,3622.14,55107.4,2790.61,10792.5,3121.66,410216,72041.9,-43812.5,78242.8,22.16
331757,289995,89,267378,233895,86,10163.2,137944,11590,64899.7,3818.6,1728.14,2636.32,289394,54493,-30776.4,119475,22.1769
322585,285057,85,360290,304890,87,13281,188266,4687.46,56837.6,4124.39,5360.64,4697.22,437967,81207.9,-47618.6,107449,22.1938
321334,291057,86,210523,186668,85,11995.4,163349,7816.39,59917.2,2011.63,13518.5,3117.09,320345,84647.5,-33522.7,50944,22.2149
348166,305186,88,284521,249279,87,14673.6,163146,8937.79,63680.1,4223.18,15782.4,3320.42,370481,75603.2,-39367.2,111989,22.3473
355398,320391,85,274385,236555,86,12838.7,163178,5957.62,82841.5,1919.72,7840.92,7661.23,262204,99974.3,-27868,80690.9,22.5009
296654,268506,91,195059,177483,83,702.005,406.155,3709.12,30713.8,3220.69,1.28503,1333.09,1456.25,16216.9,1588.74,50022.4,22.5304
389373,353911,87,276780,248993,86,17099.7,201612,6798.45,104596,5033.41,-2803.87,3408.83,213248,92434.2,-22603.5,93060.8,22.6389
374969,324235,91,309242,264993,87,16055.3,201525,6587.77,127354,3835.31,3157.58,3537.5,268932,86429,-30094.3,88585.3,22.6952
384908,333365,89,308108,259690,87,15085,184893,8227.69,74663.6,3274.83,15736.8,5042.3,536326,103703,-60209,74688.6,22.8234
366719,320947,91,316594,270805,87,13767.6,163826,4515.42,81079.3,4161.41,1083.39,4548.95,272780,90891.3,-29820.3,97327.1,22.8375
346623,295150,96,278298,232033,89,13196.8,148612,11185.2,126315,2208.18,685.379,4158.11,158174,63300.4,-16154.1,103603,22.8417
331790,309039,82,211910,187699,84,9518.47,164514,4728.63,33353.2,2325.88,7550.5,2726.36,347928,58472.3,-38561.5,57844,22.9502
326132,302399,84,177412,158050,83,11018.9,185849,4299.32,49055.7,847.364,8635.02,3021.55,363721,67470.5,-37590.9,88812.3,23.0206
400993,342864,95,335344,280554,90,19373.2,188177,6087,100712,2266.29,7546.91,6838.39,300548,89880.1,-30841.4,67344.2,23.1403
319146,287189,85,206092,182037,84,10241.1,157356,5338.45,83105.5,1227.65,15722.2,5053.38,364277,74950.9,-38631.2,77502.4,23.1417
346756,298348,98,329780,283827,88,17151.2,201672,7437.26,125790,4433.78,15006.2,6203.37,315232,93335.1,-34881.6,80187.1,23.2924
349614,313099,88,268498,236714,88,11775.2,170836,11289.4,138875,2485.61,30175.8,3114.35,267846,76643.6,-28547.4,125094,23.3798
340811,301911,97,274119,234794,87,12020.1,156708,6147.33,41752,2162.13,6057.52,2493.94,383611,70210,-42803.6,80735.8,23.4262
332435,302635,86,242077,214370,84,10287.8,152428,8463.84,64387.5,3359.17,8295.34,1400.72,339393,59568.9,-38556.2,87488.1,23.4291
286342,259383,85,214195,190458,83,984.669,-532.055,4469.09,28772.1,2017.09,8010.95,2951.33,807.903,25122.8,2753.48,93930.4,23.4389
337119,300662,94,297819,262134,89,11584.5,156630,6558.69,148124,2936.19,7966.78,4558.99,280389,78196.3,-31613.7,78645.6,23.4445
352643,312925,92,282382,248219,87,13390.5,145455,3215.63,62862.1,1936.1,14829,3771.62,310156,82919.6,-35034.2,80597.1,23.4516
330248,296429,83,175092,154260,83,9236.41,205644,7228.82,60659,1180.45,3715.28,6179.33,224142,59234.1,-15598.7,46420.6,23.4643
365336,321544,86,316989,286764,87,13133,195990,3137.41,89827.7,2210.1,17247.3,6013.68,352028,92612.8,-36460,105836,23.6375
346275,298010,97,396835,339595,89,13796.9,161367,9289.99,143956,785.81,32492.3,4532.55,455572,84427.7,-51731,91170.3,23.7291
317262,288000,86,210179,185256,84,10540.1,167314,2514.06,84063.8,-433.096,24594.3,2450.05,335060,74601.1,-36685.9,72030.7,23.7502
331411,297815,87,242062,214076,85,9188.67,102284,4045.88,20404.2,3156.61,7822.37,690.754,326548,28442.6,-33519.9,66305.9,23.8882
306770,256969,87,356440,300887,89,11001.2,153451,13340.8,126348,4043.05,38887.1,4278.64,523970,73169.9,-58944.9,68211.1,23.9037
373127,328840,88,305642,269155,88,15153.5,188912,3925.36,59724.6,4747.85,10052.2,4520.96,299957,84071.8,-32668.7,82750.5,24.0136
295879,261168,86,299315,265831,85,11295.3,160418,6451.45,57717.7,1340.58,14261,3527.65,324124,73823.1,-31276.6,106467,24.015
330290,299085,85,198702,180258,82,10741.2,139538,3718.8,68248.8,2367.81,21993.5,1449.36,305945,71669,-33500.4,80455.9,24.122
318812,287015,84,227016,201779,86,9787.96,116996,8050.53,99079.3,1956.25,8740.52,4029.93,217951,51329.9,-23264.7,109373,24.1967
368225,333719,89,283275,258527,86,13272.6,181708,2600.76,27262.4,2420.43,11931.6,2885.56,309277,65711.5,-33950.5,86200,24.2601
343258,312670,85,193437,175548,85,10888.2,134219,5209.83,53675.6,1396.28,15096.4,3543.67,377000,58733.2,-42536.3,83003.2,24.2643
328605,299994,85,262893,237482,86,12017.5,169578,6822.58,79164.1,2362.75,9815.25,3334.21,437563,78684.9,-44694.2,69737.8,24.284
243582,215359,83,178391,155730,85,8588.36,167144,8720.45,81469.6,1572.13,8614.04,6430.04,291612,75336,-28288.5,132396,24.3263
346234,304762,97,295560,259107,89,13291.9,174355,2330.25,78524.3,3233.94,10623.6,2572.15,328614,92840.4,-33271.6,106285,24.346
355904,310718,87,287551,255371,87,13090.3,172305,4612.1,39643.8,1051.08,27959.6,2466.34,462368,69277.9,-51175.6,100761,24.3516
351081,307585,89,283817,242407,88,11353.2,91497.2,6674.39,144679,2154.64,18714.6,1632.05,339087,42600.9,-34806.4,89460.4,24.3601
256303,222798,84,261377,224838,85,11860.4,172342,5012.95,44806.3,-475.702,7845.55,4608.59,418038,92027.4,-45236.9,102180,24.3713
364334,323039,88,262512,227443,88,12750.3,135638,5493.78,80225.4,3427.5,8412.27,3378.61,276512,82401.1,-30178.3,62179.1,24.4122
336918,300673,88,242295,213046,86,13285.9,185239,6065.85,111831,578.33,40244.8,4131.68,462130,84333.7,-50268.8,99443.4,24.5375
350061,309948,85,296057,261853,85,13157.8,164492,4521.46,59840.8,4117.27,5618.17,4078.69,286629,65565.4,-30654.1,152917,24.7108
322253,283107,86,254500,221386,87,11911.7,157653,9860.07,78160.7,1727.27,6413.66,3520.09,245436,73172.4,-23844,78371.6,24.7347
325598,294177,84,209337,188197,84,14186.6,170371,5483.1,42201.8,1756.38,2458.71,3074.75,281668,76692.5,-28070.9,80606.1,24.7516
352541,313536,95,268381,237126,85,9270.44,77300.5,5132.98,62824.2,3786.99,262.135,2112.68,271461,26714.4,-31536.3,76145.1,24.7573
341230,291985,100,333448,284441,91,15254.9,149868,2720.75,68910.1,4760.07,17925.4,4390.87,270110,85572.4,-28358.6,21845.3,24.884
276588,241548,85,296673,255643,86,9333.79,138742,9324.8,77006.2,2817.75,-503.261,3706.55,212284,44565.4,-23438.3,70477.1,24.8883
337374,295574,86,260571,224968,86,9322.6,144160,9870.15,73852.4,3750.72,-793.959,2178.91,275603,60792.1,-30972.4,99155.8,24.9601
317797,284536,87,260060,232876,84,13358.3,171380,7768.31,118414,2895.4,6792.6,3098.83,205652,83562.1,-16501,98080.7,25.1038
314845,275577,86,311228,253296,90,10834.1,142062,3484.06,51782.1,3556.5,2202.44,2069.36,282059,58119.3,-32360.8,104653,25.1122
334396,297968,90,307823,279958,86,11064.8,161416,2908.02,53244.2,1993.68,1876.46,3957.14,288665,58788.7,-31751.8,96296.5,25.1362
317214,250624,91,275581,221274,89,10375.1,92811.6,4842.72,146549,1425.66,12749.8,3857.53,273110,28001.5,-29075.1,57792.8,25.1883
315357,282629,86,205440,175457,85,10438.7,147056,5644.75,91721.9,1691.09,11584.1,2702.36,309234,76577.8,-34949.9,98116.7,25.2179
290236,260409,83,202088,178061,85,644.23,-104.382,5658.96,61570.4,4658,1060.75,1925.76,257.698,17075.7,474.734,89046.4,25.2235
314663,278755,85,339666,296795,89,12045.5,158771,4708.21,82821.1,3276.81,1086.76,2738.81,321388,70932.2,-34232,119806,25.2277
316933,284210,84,255017,223392,84,15430.3,227397,7497.96,89173.2,2457.25,-0.815003,7889.47,185935,86649.2,-20639.5,98954.3,25.2305
325423,294360,83,262212,229222,85,12436.2,174094,5113.69,106034,976.378,22305.6,3445.2,377719,75537.3,-42288.3,109854,25.2643
359285,320993,89,268635,233657,86,13442.4,195173,4679.06,68578.5,4357.88,8208.23,2375.86,398938,87153.7,-44558.9,97005.9,25.3334
327862,295799,88,218215,191806,84,12642.5,180514,4816.58,65762.9,2256.56,16285.3,4503.97,373599,76337.8,-41522.4,74542.8,25.4376
306149,280307,85,190163,171616,83,9237.75,160662,2371.06,50484.5,2879.55,12363.6,2207.26,327562,61990.8,-35724.1,83792.8,25.4784
335755,303530,86,224023,201447,84,12837.9,160672,6234.91,109526,3671.94,2365.37,2098.28,294011,77033.1,-32931.1,108148,25.501
357835,320459,91,224664,199068,85,12493.7,150427,2135.12,31002.2,4239.65,-619.208,3721.5,376693,72527.5,-42138.1,69070.1,25.5221
308278,276938,89,247845,216168,86,13229,171918,5769.49,54129.5,1341.32,18247.2,2090.84,436627,96296.5,-46956.5,90251.5,25.5658
291270,257688,85,178837,161796,82,6934.5,170581,4590.52,55453.4,2018.57,11534.8,4077.24,298673,68248.8,-32550.6,49791.9,25.6573
345167,310893,86,267749,237876,86,10922.8,140134,3408.88,57081.4,2317.76,3962.53,2739.33,197830,66009.9,-21527.8,98348.9,25.7165
340180,303229,90,275155,247009,87,11832.2,124953,3651.25,37755.2,2814.53,6668.45,3917.13,249879,61285.8,-24445,86266.8,25.8038
373486,329279,90,339290,292277,89,14365.5,198146,5555.2,47048.9,2942.34,10665.7,4646.05,349862,82004.3,-37127.4,105750,25.8108
375809,334744,87,277776,245667,85,14084,169508,5324.94,78980.6,3233.75,15946.6,3511.07,358332,102702,-40443.5,120294,26.0094
353006,313670,91,261390,234191,86,13586.4,186633,9958.24,45752.4,3635.4,-422.991,2666.25,326147,80929.1,-32328.9,91937.3,26.0573
233910,195050,84,322638,263825,86,7163.79,125648,4808.69,57463.5,2293.57,25058.8,5834.06,488291,76570,-53239.8,109646,26.2418
387637,337599,95,287410,247923,88,11810.3,105299,2258.32,32451.1,1383.42,28449.5,1092.99,487896,52441.8,-54170.8,91658.2,26.2531
273594,246379,87,188086,170119,83,7767.42,158960,4257.06,41826.1,1839.07,8188.73,5020.31,333837,75512.2,-34536.9,92152.1,26.3193
298442,273741,82,182670,164395,84,11963.2,177048,3545.15,46385.2,1686.25,18607,3381.45,321975,77297.4,-35568.3,49153.6,26.4109
383444,329440,91,335444,296227,90,18332,189886,2447.49,80528.8,4718.29,1893.06,5226.37,315882,95684.5,-31461.3,75403.7,26.4207
319645,283535,97,227488,198018,85,13088.2,169378,11367.9,52519.7,-1186.56,13566.3,3058.97,425015,84199.7,-44523.2,67457.9,26.5264
395544,352626,96,271527,239895,88,17448.6,183109,4599.18,57875.6,2294.61,29982.9,3565.93,275663,86079.3,-28762.9,120636,26.5742
344014,312783,86,248370,223941,85,11502.7,133852,3533.47,66106.8,1695.71,14150.7,5796.9,262437,61989.5,-26970.3,92690.1,26.5813
346580,311160,85,275731,248759,86,15254.1,193970,5606.19,61954.3,2542.37,3563.61,3772.61,283854,72523,-26539.3,101208,26.6278
388573,321501,95,286687,232869,93,13689.9,185976,8169.79,151820,4562.8,10703.7,5960.45,275065,95504.5,-29579.3,86682.8,26.6334
425331,347250,99,345086,280282,95,15666.8,192426,4299.35,32640,3582.66,8850.36,4912.06,392927,99757.1,-42472.8,105433,26.6644
369806,328290,86,245402,215750,86,13413.2,144092,5417,45182.2,3105.74,1398.19,1621.66,212319,70884.5,-23669.9,72473.6,26.6813
386486,338605,88,285455,248254,86,13758.8,193586,6796.63,39742.8,2631.34,9342,2538.56,438153,68853.7,-48152.2,63892.8,26.6926
428804,380371,88,291311,253414,88,18711.6,180280,3955.82,68913.1,4180.19,11932.1,1548.13,319829,96091.3,-34896.7,90949.9,26.7869
314474,279495,98,204691,178849,83,10286.5,174146,4161.64,59792.5,-121.466,9300.57,2880.97,429900,67871.1,-45790.4,86918.6,26.8968
324167,286614,85,231055,204887,85,8338.84,92886.3,8334.03,76171.6,2417.95,25764.1,2965.16,255512,20774,-26664.1,80220,26.9095
385693,331443,89,310523,249653,90,15069.7,212305,1791.83,49190.7,4448.79,25007.5,4552.53,368352,104777,-38732,120988,26.9165
372898,329269,89,344075,303947,88,18421.1,219506,11511.4,148797,2054.04,1336.06,6615.39,254760,99558.8,-28586,103484,26.939
393672,356263,91,268667,237414,88,13738.2,128376,4033.51,76751.9,2725.94,9999.98,4101.48,302127,77744,-33767.6,68942.2,26.9405
386051,335434,91,290324,249599,89,15043.2,215626,5745.89,109416,3135.43,20295.3,4496.46,492361,112719,-55505.9,113628,26.994
344265,304692,99,250046,221636,86,10196.6,146127,4874.4,67907.7,1141.62,10942.6,4704.14,403707,72168,-43944.4,96653.8,27.0067
281636,244493,87,289457,252042,85,11741.6,133720,8893.53,79196,2088.75,10819.4,4625.78,343349,78423.3,-36471.7,89689.1,27.0081
340749,303690,88,241146,215125,86,13760.1,153013,4673.53,38564.7,1415.4,15286.1,2982.73,360679,82175.8,-38371.3,144850,27.1137
265864,229550,85,345861,301084,88,9237.65,137491,2533.6,84446.6,1574.24,19789.1,4350.32,387499,56958.6,-43626.4,104571,27.1813
395624,341551,88,275056,236121,88,14581.5,147148,2864.13,37305.8,5037.91,30343.2,3403.88,275222,77976.8,-29134.8,108951,27.2024
319199,290664,86,174716,160779,82,8684.04,151623,6309.9,14665.9,2033.56,5477.18,2443.86,228003,69718.5,-20343.5,100958,27.2278
377870,324577,89,318164,269993,90,11406.5,178459,8586.68,86436.7,2131.58,4164.78,2924.55,333321,61389.2,-36819,78128.9,27.2912
366877,320579,88,301125,251668,90,16694.3,184927,8580.82,97850.7,2017.22,5387.23,4546.53,467563,115918,-51433,86293.4,27.3278
320085,292891,85,166278,151153,83,2135.77,63259,5842.64,52533.5,4236.37,913.534,601.341,178947,318.128,-18055.3,89826.5,27.3419
322864,293131,85,273881,250690,86,10889.8,132391,6386.09,109891,-139.954,1545.74,2035.03,232775,59662.8,-25002.1,81127.6,27.5433
308773,271534,86,301709,261506,88,13455.6,187179,8558.87,46479.3,-375.997,7821.25,4903.07,403017,90127.3,-41462.9,115398,27.5644
306998,267875,87,287616,241505,87,12272.7,138546,5978.76,102967,1030.2,16824.4,6071.22,261297,81966.9,-24655.2,80951.4,27.5884
316206,286189,93,211291,193189,83,10619.5,127593,4364.4,33547.3,303.101,32367,1070.58,352449,61753.5,-33881,105678,27.7208
350100,310485,90,256645,226342,85,12192.9,142407,1850.98,68560.5,2390.59,19307,3242.88,317905,78878.2,-33659.9,118730,27.8842
362414,324817,87,278378,250991,85,13603.3,181753,6424.85,80074.4,2534.55,8171.45,2243.73,408872,88700.9,-46442.4,56707,27.9011
368393,327746,87,277066,242302,87,16551.4,183816,7115.17,53026,2883.79,16959.2,3415.54,409628,79909.3,-41046.8,104660,27.9997
337449,302105,85,292680,263154,87,13523.6,176039,1907.05,46291.9,4119.25,4380.48,2942.15,273559,84053.5,-29402.1,71441.4,28.025
360707,321944,88,275861,242635,88,15284.7,177254,7758.5,80975.8,2175.82,9048.79,2588.03,369393,100546,-40727.2,110585,28.0757
347728,311541,87,210367,186471,86,11904.3,157149,5336.23,57528.1,3649.42,8216.63,1951.84,267276,67066.9,-29739.5,98623.3,28.0856
288754,268078,84,158514,142407,82,9423.22,157959,5403.8,35419,1578.37,11848.6,4421.23,312631,66689.1,-29173.2,78166.5,28.1194
334422,299086,87,260570,235239,86,1222.3,-98.0492,3483.74,41031,5218.45,1663.82,1151.02,578.11,21181.8,572.931,78069.1,28.2236
290414,255569,86,265833,232789,84,9486.72,162595,6962.62,57614.4,3019.01,5349.34,4340.38,333829,72411.5,-35307.8,121129,28.3433
352543,295202,102,231023,182582,100,12421.1,202140,7339.47,62275.7,2524.06,10689.7,2193.63,369232,87728.7,-40077.1,145035,28.3701
404965,353271,89,171721,149596,87,9958.26,220086,5929.96,35094.4,2108.28,-649.557,60963.9,44965.6,85210.3,-2367.5,77708.6,28.3856
318300,289011,84,246828,221214,84,11173.2,177338,2958.48,38776.4,2186.11,10902.9,2133.11,367654,79569.8,-37753.1,75608.3,28.4715
284658,263214,84,156788,142595,80,7295.23,136427,5177.09,30266.6,116.714,26185.8,3545.31,232168,47314.8,-22453.1,58564.9,28.5462
333922,303154,84,250006,223750,84,9358.92,113394,3150.2,59203.5,4178.7,14497.5,1756.16,491093,44779.5,-54895.1,115603,28.6293
257492,239138,80,179032,157680,82,8748.22,186148,4193.29,60288.1,2048.23,-78.0113,6212.14,204017,70111.6,-16448.9,105226,28.8081
272309,235690,84,284760,242041,86,10047.3,151653,3548.4,54548.6,842.976,3601.16,3183.45,175024,63660.4,-16740.6,102085,28.8955
321019,297261,82,213921,194723,84,11731.7,135592,3301.27,83670.7,3141.51,15392.8,2697.93,250612,65822.2,-27973.4,120898,28.918
344579,279559,113,228342,182857,103,10590,184436,2930.96,71402.9,2339.7,18065.8,3670.33,246674,94317,-26502,50913.4,28.9814
422896,356685,93,317261,272532,90,20449.4,167067,4570.33,79672.2,2553.4,5215.47,5016.82,347028,90054.9,-36298.9,97321,28.9969
382237,344418,88,244481,217812,86,16899,209102,8141.19,97775,2743.32,20635.9,1307.4,288506,110761,-32118.7,97862.5,29.0504
331959,299395,86,262685,229653,86,14665.8,151834,7039.11,40641.2,3184.84,18519.9,7851.28,263829,69816.7,-22329,62832.9,29.1222
357850,320542,88,224554,204058,86,13222.6,185818,5206.9,50025.4,3366.99,2368.61,4189.04,294017,94254.5,-26715,78358.4,29.211
341551,292816,88,385935,336327,91,15468.6,149152,6268.58,138682,2320.56,15570.8,24732.1,263325,90965.7,-27450.3,69392,29.2997
414383,360848,97,348277,299152,90,17042.1,222426,5065.74,140388,3485.54,11861.7,5158.54,279897,107511,-31635.4,88783,29.3631
363217,327901,87,293481,262289,87,11551.6,169078,4796.69,83366.3,5007.39,10582.3,3539.83,265145,73749.5,-29433,96570.1,29.4053
370817,298583,95,264742,211296,92,12615.9,218939,6668.97,50246,994.301,24858,4763.46,457826,103908,-42851.1,62050.8,29.6983
365603,327418,85,317605,279533,89,15130,237040,4250.18,69348.6,1691.17,896.606,6615.04,319971,91296.5,-31340.8,80508.6,29.6983
330812,292720,85,281529,242305,92,13948.5,187576,6073.44,94188.1,2097.61,-596.006,3833.19,261579,111001,-28356,112004,29.7532
350649,308074,86,343953,299910,87,12015.9,120564,2294.41,105655,3735.04,-267.669,3064.12,311094,68413.6,-34712.5,97701.3,29.8039
357126,313093,88,308055,261412,89,11579.3,151855,6959.16,62068.4,1611.25,13915.2,3122.13,276514,62623.7,-29824.8,72275.3,29.8208
341801,307579,83,288126,257635,84,12771,128564,5398.01,94352.6,3385.01,17800.3,4698.39,268156,74144.4,-25455.4,79901.7,29.873
364260,320293,91,309218,265696,88,13741.3,176154,6070.72,56294.4,1475.88,11588.7,1394.85,391428,90592.2,-41191,99236.7,29.9758
316272,282745,88,231173,204901,83,10571.8,144198,7932.98,83810,1830.75,19168.3,3940.35,437264,69081.4,-48581.2,77228.6,30.1265
368919,330446,90,282068,252016,86,11391.8,104610,6044.42,46426.5,830.07,11735.3,1950.44,321680,72914.7,-33460.9,103955,30.1363
325778,286220,88,275031,240646,84,14688.4,196117,6444.5,78821.4,1473.68,1538.34,5843.88,355429,92520.6,-38396,97488.6,30.1899
343513,303326,89,264961,227771,87,16654.7,168989,4276.71,64494.2,3740.1,4422.33,3080.29,240667,93891.3,-24880.4,98761.4,30.2547
368703,330554,87,318073,279552,88,13702.3,143061,4067.54,136049,3192.56,19707.2,2713.22,238068,85518.3,-26025.3,68785.7,30.2603
