"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
327797,288186,87,317337,275245,90,9261.87,129705,32300.4,45354.2,-1491.84,-911.242,2856.43,154602,68933.5,-11253.3,11.2689,1
297774,277515,84,199261,184131,85,5539.51,127285,9414.28,26810,1361.03,7119.85,1490.44,298666,36507.8,-24662.2,11.272,1
254211,238791,84,121500,108446,86,3716.6,119882,4269.43,39122.1,534.187,13934.9,361.515,136850,20904,-10261.6,11.2812,1
219138,191470,83,344375,306183,88,4122.44,184644,8461.64,41181.5,1824.96,789.336,2624.76,282346,17292.8,-24352.7,11.2874,1
268473,241907,85,281148,251491,88,6141.46,133439,5101.16,20562.2,746.295,5322.81,493.318,232185,34482.4,-18307.5,11.2925,1
323208,291097,87,290535,254898,88,8132.87,167252,14767.5,30791,-2146.26,-2927.93,4772.44,174521,62223.9,-13751.3,11.312,1
338305,306072,86,339703,302271,90,8041.17,190296,9462.92,4905.51,-187.729,-605.977,2100.94,213459,59912.3,-17917,11.3223,1
215355,205279,81,240367,227029,82,5943.98,152133,8910.17,53130.6,68.7904,4184.49,1172.81,133627,32742.1,-11470,11.3285,1
205973,190543,80,231216,215813,83,4924.9,113244,12010,21584.9,412.649,6955.51,1143.12,135002,22400.4,-10820.3,11.3295,1
299223,280504,84,192742,174600,85,6877.3,139505,14021.5,30003.4,448.401,419.472,2338.74,156212,48130.9,-13666.6,11.3316,1
367311,343073,86,254558,230687,88,10106,152214,16981.4,28439.9,-2187.48,46.4742,1297.01,121339,72678.7,-9446.45,11.3336,1
377499,331287,90,346035,295281,93,10155.5,193624,32151.5,35221.3,521.771,1978.02,2739.18,197133,74651.1,-15954.8,11.3367,1
229505,206186,81,268013,236480,87,7342.17,184667,17758.8,81027.4,-2286.07,5842.93,4109.34,97755.3,71822.4,-7138.25,11.3398,1
311343,287414,87,245872,221941,87,6919.88,177675,11699.9,31422.1,-383.603,3254.61,1041.76,220476,39547.9,-17704.9,11.3439,1
321666,293077,86,281959,249029,90,7855.44,170744,21859,23494.4,-2411.04,2233.92,3540.59,165763,60378.4,-14147.3,11.348,1
308555,287443,84,261149,236704,87,8406.43,152830,25979.6,38907.2,1345.49,9322.06,1901.02,115165,40587.7,-10136,11.3542,1
185280,181198,76,157915,152222,79,4308.69,148101,4185.93,17530.8,262.155,8648.8,1432.95,70391.9,11320,-4707.45,11.3552,1
280709,270396,84,210161,201231,84,5666.41,108355,9536.41,38740.2,852.051,10017.6,1460.34,70480.3,12971.3,-7234.41,11.3562,1
263655,252809,83,146979,139806,82,5787.15,143104,10263.4,48756.2,292.059,27221.1,1788.63,60454.3,32175.9,-5624.67,11.3583,1
251879,220859,83,380566,329841,90,8378.91,174480,22148.7,20766.2,-613.013,-278.39,2782.07,161008,61624.7,-12601.4,11.3675,1
199073,179632,79,281451,250457,85,6319.96,207995,9970.93,71364.8,-1909.4,1922.14,1552.88,280463,42238.3,-23569.1,11.3758,1
303046,272990,86,199371,179946,88,7299.5,228004,5126.76,16842.8,300.166,-488.454,1947.77,291520,37531.9,-23598.5,11.3881,1
319202,284760,87,286533,242618,92,7410.83,129955,19198.4,38641.7,225.822,3966.56,5492.16,139804,39422.8,-11652.5,11.4035,1
340802,311857,87,294794,266945,89,9776.91,192009,14924.7,44589.6,-1856.24,3956.25,2531.15,112936,57475.9,-9184.09,11.4117,1
257208,243460,83,155802,145604,83,5761.32,173568,3917.69,37980.4,-974.858,10735.4,2604.23,185598,38283.9,-14546.4,11.4189,1
388690,345404,90,275788,243671,90,9420.73,152303,14829.3,28933.7,169.58,-1163.24,1991.58,159254,57602.3,-13233.4,11.4374,1
276175,256459,83,189960,172900,85,5647.17,142836,3426.42,39228.9,-288.77,6702.61,1926.53,186154,35840.5,-13348.9,11.4395,1
246492,217349,84,272461,246678,86,7123.56,216664,6348.16,16067.9,371.943,-1362.49,3480.48,240520,39126.8,-18794.8,11.4405,1
281881,254548,87,188193,169077,87,5515.77,174134,4816.54,34123.9,-1575.02,36198,214.633,172640,44136.6,-13879.7,11.4467,1
341371,295880,89,261614,224769,90,10610.2,192527,24624.9,37204.1,-1243.15,782.27,3430.31,138497,78024.6,-11013,11.4497,1
332651,299266,87,314581,285401,89,11480.5,192594,21132,63841.9,-1266.27,358.984,1168.54,141240,77236.5,-11155.2,11.4621,1
245882,228380,82,204635,191620,85,6550.8,201932,4347.4,31350.2,-2178.02,21321.3,1298.63,148211,65798.3,-12289.9,11.4662,1
267741,245551,83,300806,268311,87,6865.94,127084,19896.7,58558.3,-146.301,2401.18,1702.78,189610,50341.2,-15929.4,11.4682,1
275985,249812,87,149814,136218,84,3614.91,161193,5989.31,17730.1,950.872,2600.08,1638.59,225296,24505.4,-18749.8,11.4744,1
203174,167003,84,276994,224128,91,7166.7,116748,35650.2,10110,1840.53,2496.35,6098.25,115577,17257.9,-7213.96,11.4796,1
358949,315605,89,244608,217303,91,8433.23,173212,8967.79,16870.6,-463.415,611.154,1955.6,262386,62459.7,-22723.3,11.4806,1
300012,281298,86,172027,161765,85,6124.17,155598,5033.86,11713.9,1097.76,1062.74,2294.1,283523,25593.4,-23906.1,11.4939,1
271195,255929,83,177981,167696,83,4665.56,167187,4349.51,25633.7,901.394,3925.63,862.108,219507,26587.9,-17798.2,11.495,1
269045,235699,84,391672,343482,91,12155.5,204501,19156.9,47297.9,-1648.32,-1934.77,4437.13,188693,79733.9,-13178.6,11.5001,1
257223,235969,83,202723,181093,85,6332.3,207288,5062.03,19724.4,-1280.86,2774.51,1647.73,279528,36491.6,-19963.1,11.5073,1
342933,314353,87,261524,237243,87,7160.67,153592,16638.6,33733.4,-191.663,-1420.61,1043.78,122734,56564.7,-9074.9,11.5124,1
251011,233829,82,210690,193342,84,7089.85,207427,8482.78,43829.7,-1997.21,6917.26,3219.77,168933,65646.5,-12886.5,11.5135,1
248716,241533,81,168589,161856,80,3601.15,110282,4794.87,30041.8,-316.157,4652.87,1151.12,121652,22007.6,-9832.82,11.5176,1
342109,319048,87,236578,217932,89,6744.98,198889,9956.34,26082.9,1336.84,4011.53,170.709,172005,31363.8,-13564.8,11.5207,1
218710,204100,81,156439,145868,83,5153.03,152772,10246.9,42849.2,2407.16,13790.8,1912.98,109354,42294.5,-8311.63,11.5258,1
310651,271650,86,377974,326537,92,10052,142671,15868.3,18404.5,-2787.35,-1586.17,1837.18,158169,62628.6,-13348.3,11.5268,1
357525,313308,90,340863,298770,91,8719.92,200519,24594.7,57640.9,-486.318,-1101,3568.78,178225,58424.9,-13655.6,11.534,1
363974,331090,87,248321,221209,89,9302.65,193114,19130.6,18580.3,-3283.44,2794.23,3032.82,254221,71313,-20981.6,11.5381,1
217823,203891,81,206127,190825,83,6263.21,155188,4788.32,25238.6,201.179,7236.2,2360.29,133293,27422.9,-9498.92,11.5402,1
272749,246863,83,350769,312902,88,6290.92,160020,16825.7,34884.6,-722.946,16565.2,2325.19,150404,31467.4,-14495.3,11.5433,1
259884,237852,82,314247,280196,88,5885.65,136718,10381.2,14574.6,437.011,-543.557,3436.82,200096,38113.9,-16368.5,11.5494,1
290874,279550,84,152041,143474,81,6805.51,161565,9175.69,13415.7,-674.262,2535.04,1322.31,178778,42228.6,-13443.1,11.5505,1
332856,304793,86,388050,354303,91,9938.94,128772,8828.61,34204,-338.183,2130.45,3216.63,116750,48702,-7810.03,11.5535,1
280752,261416,83,196209,178232,86,5801.43,192372,7650.51,26376.1,2517.56,-106.809,1463.58,232682,32320.4,-18207.3,11.5577,1
450979,385228,95,244854,202022,96,9582.93,88608.5,14810.2,15577.7,5565.06,2396.13,1376.29,155119,8917.01,-11316.1,11.5587,1
277819,262936,85,165391,153313,83,5551.57,139027,5397.05,37775.3,50.4162,-2158.36,2139.67,136161,35104.7,-9581.59,11.5638,1
345713,318191,87,242081,222720,88,8672.46,208010,24197.2,36109.2,-108.471,1925.99,3099.32,148735,45009.9,-11398.5,11.5659,1
246642,232475,85,134751,126496,81,4227.35,160925,6301.12,21757.6,-24.8799,5356.48,1550.02,174096,29740.9,-14245.4,11.5751,1
260894,243017,83,117308,106214,82,3312.8,145175,3824.16,22142.4,1333.48,2075.95,778.35,203325,18352,-13894.7,11.5895,1
284525,266434,84,187073,173320,85,5855.54,165714,4552.3,33496.9,574.327,1515.65,1436.32,212440,38376.1,-16256.8,11.5905,1
292028,272665,85,228355,214238,86,6563.09,161104,7619.71,19538.1,1137.56,-3018.93,3178.45,207183,42739.1,-15176.1,11.5936,1
210073,191646,80,271331,250225,85,6670.23,131900,9308.71,25570.9,741.843,1963.27,1678.46,161496,33679.9,-11773.9,11.5957,1
255597,223655,84,366832,320874,89,5524.8,82680.8,24364,58134.3,1893.63,3790.46,849.017,193361,24239.1,-18048.7,11.5988,1
206149,188141,80,303255,278305,85,6970.19,105301,8538.02,13370.4,1622.41,-1122.39,2725.89,121955,31953.9,-9728.25,11.6029,1
250399,229473,81,232085,212108,85,4774.77,155859,4930.04,33552.8,2976.12,4745.3,388.92,188534,17671.7,-13603.3,11.6152,1
335792,301796,87,265321,230741,89,9026.22,158542,26061.7,44495,1069.46,-1785.94,2752.31,137213,58298.2,-11059.5,11.6265,1
229263,219663,81,196616,183496,83,3390.78,128664,6459.73,37726.7,672.718,12777.8,2151.48,195704,22031.4,-16549.7,11.6265,1
354704,317879,87,310926,276782,90,9069.76,164017,25207.8,33763.2,-637.446,3346.65,1743.76,127831,60051.6,-10018.2,11.6337,1
131971,113805,77,255809,212120,85,3953.05,135177,2281.09,7118.21,938.365,10641.5,2286.86,164455,22415.7,-13845.9,11.6368,1
247717,221586,83,249565,215462,89,4226.83,136457,7574.58,25487.7,283.982,114.991,187.078,295560,29635.6,-25194.2,11.646,1
308186,275256,88,231536,208369,87,7806.11,134910,12830.3,22610.4,-1118.23,-2912.8,1913.75,144421,44906.4,-9587.23,11.6584,1
362168,331409,86,319453,286621,91,8941.01,146700,11353.8,33515,356.088,1943.85,241.904,170163,57096.2,-13778,11.6687,1
298647,278096,82,251509,226926,86,7530.62,173921,17410.7,51371.7,-1580.03,759.254,2572.58,186366,68438.4,-15820.2,11.6789,1
259512,239067,85,222604,201574,88,6784.34,164710,8116.04,31668.7,-1078.01,9589.6,890.494,197227,43123.5,-14563.6,11.68,1
280950,272560,79,250730,235119,84,10089.1,137620,8724.96,36989.9,-826.785,-302.465,2709.41,176180,56221.2,-14060.2,11.681,1
214383,200483,81,157419,149906,79,3962.9,81881.2,2395.11,28324.4,-1535.16,13478.9,1140.42,124641,48996.8,-7734.27,11.6861,1
206570,187711,82,179849,170304,82,5427.15,147821,8770.36,55007.2,-956.954,11184,2566.15,131652,38349,-2794.5,11.6861,1
291060,240699,88,394617,326546,94,8961.71,207378,20387.3,13001.4,-1600.28,2928.63,3624.9,261655,72524.8,-19739.1,11.6923,1
314899,287827,85,232518,203002,88,7595.26,108182,20926.5,39538.2,-807.227,-1033.03,1976,125996,49794.5,-9737.62,11.717,1
292582,262596,85,353355,313165,91,8911.76,177642,27639.2,29082.6,-853.76,685.644,2372.96,195480,66662.3,-16670.5,11.7231,1
350696,317690,87,387154,333636,91,5434.52,99165.3,21769.9,29915.2,4551.63,5726.64,1201.9,178353,15142.6,-14685.6,11.7252,1
302490,273758,86,346177,307263,88,10803.6,289819,17173.5,41969,-3121.47,3220.25,5312.05,252299,98991.3,-20099.3,11.7262,1
303633,266886,88,418984,362046,93,8258.11,169370,22032.9,21151.6,-2314.2,-2748.05,5723.02,184607,73305.3,-11554.5,11.7406,1
185128,167746,79,208113,189691,80,3372.83,144776,6105.79,44069.8,-850.752,9795.78,2539.75,179373,25731.5,-12992.8,11.7632,1
393023,334980,90,376278,320699,96,13716,304358,20066.3,90787.5,-4402.17,3257.05,3022.29,155438,116662,-11684.3,11.7683,1
356457,321909,88,266964,236214,91,8831,169772,19298.9,28393.7,-1775.87,3784.11,1866.39,130035,60352,-9104.34,11.7694,1
343823,305189,86,358057,311723,93,9068.82,155445,20657.3,58785.2,-1890.01,911.72,6227.26,114013,70540.6,-9057.94,11.7786,1
229760,206964,84,194467,172622,86,7190.43,173531,3866.23,24072.5,-2987.13,5357.97,3164.87,79886.6,88002.7,-3796.03,11.7817,1
182811,168231,79,290632,264673,84,4982.33,144648,8581.76,98219.8,-213.292,16647.7,3329.9,236649,32534.2,-17791.5,11.7817,1
266857,244801,83,164533,150843,82,5849.54,132271,4436.66,26277,1616.34,1995.49,186.291,215756,33815.4,-16787.7,11.7909,1
257853,245082,81,152272,137923,84,5701.83,183567,5583.31,25711,-845.914,6613.6,2052.27,210937,36513.7,-16870.2,11.8064,1
275428,260362,82,190034,179132,84,6491.19,162265,5751.32,46665.4,-2774.35,-296.593,1813.81,127579,62403.1,-9600.68,11.8105,1
259551,242740,85,180131,165214,83,7313.62,165692,6783.76,78060.3,-2934.77,5728.88,3183.88,120070,69499.7,-6795.52,11.8125,1
315190,290632,83,271227,245296,89,8233.24,155611,12683.6,24699.3,377.667,367.119,2103.44,246426,48452,-20345.3,11.8156,1
309928,280337,86,280057,245767,91,8080.53,162978,13571.6,22925.9,213.639,1859.77,1478.37,185965,59443.5,-13797.9,11.8187,1
272864,246678,86,226072,201786,88,8182.21,201590,11369.8,51066.9,-2509.26,7094.66,1825.88,131202,72211.8,-6398.54,11.8259,1
387659,334105,90,337609,291352,95,13703.2,162415,14978.2,23983.6,-1476.77,-3693.87,7619.78,127061,78722,-5270.51,11.831,1
375014,332036,89,304685,261910,92,7958.89,152113,21906,34181.6,514.151,4435.02,2295.67,208572,61989.3,-17941.8,11.8393,1
200076,181428,78,275000,252934,84,4805.67,126705,5344.25,7825.95,663.557,3633.98,2631.25,297289,32955.9,-23738.4,11.8393,1
227301,212788,81,214173,192622,85,6785.48,208495,4810.11,32689.9,-750.765,14170.8,1864.57,234362,44440.8,-17459.6,11.8423,1
199644,177074,80,257869,221097,85,5331.66,169421,12158.2,54905.4,15.3084,3891.49,2231.99,303174,34812.4,-24970.2,11.8547,1
385723,342113,88,328784,289437,92,9603.58,183674,28079.8,22090.5,844.454,2543.8,2330.88,289747,65349,-24239.7,11.8608,1
243493,233774,82,155552,148477,81,4128.99,117428,3763.58,27493.7,661.86,18790.7,2347.62,183136,28565.2,-14037,11.8639,1
273239,252528,83,285793,258257,87,5373.69,126124,19148.3,20635,303.924,2736.14,2000.67,172669,39948.5,-12610.9,11.867,1
367996,312645,89,415093,346396,95,14472.2,206262,16612.7,30834.1,-921.207,229.294,2988.65,198616,86230.6,-12939.8,11.8752,1
379218,343455,88,263006,234408,89,6460.96,183569,9728.66,27253.8,432.273,1889.57,1871.4,208236,49315.5,-16655.4,11.8865,1
290335,260064,84,346673,302720,89,7823.91,191124,16728.5,27596,-1602.84,629.2,2664.11,159412,80212.8,-11810.3,11.8865,1
393929,349401,90,337072,289319,95,9100.02,232234,6158.77,22632,-379.654,9940.94,2243.18,301918,56285.7,-24639.8,11.8937,1
287027,262684,86,227159,203706,87,9488.4,237628,10152.5,54623.1,-1521.77,7240.67,334.774,206612,66493.8,-14435.9,11.9102,1
269397,249982,82,257731,237972,88,5764.9,84779.8,20042.7,37203.6,4331.92,4705.77,621.844,153708,12551.6,-14640.8,11.9184,1
283660,261074,83,284348,255768,86,7170.71,156062,18111.8,36882.4,980.859,1015.21,8948.43,163231,51528.1,-14074.5,11.9246,1
260095,249175,82,191424,178256,84,3873.44,124911,5865.4,50257.7,320.697,6673.79,1425.54,105019,28286.1,-7540.74,11.9266,1
283986,263149,84,186884,168957,85,3671.94,119878,10595.9,26585.2,-270.648,9849.79,801.908,269279,26482.4,-22769.4,11.9307,1
238574,209894,83,318560,277085,90,8060.2,169033,10797.9,37587,413.064,5166.96,3568.77,156468,39268.1,-12668.4,11.9441,1
252516,225814,84,416642,362567,91,7029.52,160687,22733.6,69696.3,-548.41,-1952.76,3603.9,172023,63277.5,-13599.6,11.9513,1
251640,221262,83,379745,320599,90,4156.02,99756.8,24573.6,9030.21,-253.275,1889.76,813.494,310804,19263.6,-25567.7,11.9513,1
263419,250906,82,185961,177500,83,4013.71,144004,6614.24,20105.2,-89.4703,50.8367,-231.855,190208,28174.4,-14806.6,11.9657,1
215487,212833,78,109096,105615,79,3504.14,124220,2906.05,28789.5,-64.4914,13559.1,2067.07,158270,28114.2,-12660.4,11.9657,1
204024,186507,79,224324,206999,83,4647.44,113694,10912.2,76379.3,1229.37,1490.56,3336.33,136532,32475.6,-11556.8,11.9729,1
301155,275154,85,189101,175686,86,6822.32,165384,7565.46,23044.4,-2503.28,5021.62,1707.34,217863,59292.6,-15483.9,11.9842,1
302056,281658,85,180011,163323,86,5783.16,169891,9313.21,14877.5,-1391.69,626.875,2278.48,240581,45603.2,-19774.3,11.9934,1
253453,229718,84,345389,305431,89,6123.33,103945,22800.3,58587.9,-451.226,3926.1,4119.85,117039,46812.6,-8862.26,11.9985,1
192294,171358,81,235108,211244,86,6261.24,147986,12696,13428.6,598.323,1994.44,2319.38,180781,33425.9,-10376.6,12.0088,1
209693,179329,84,280957,239963,86,5386.33,121251,14682.5,56687.2,-315.837,4736.59,2255.44,168396,28301.1,-14188.9,12.0109,1
276379,215649,88,457210,361419,95,7921.24,191106,25951.2,49465.1,-3014.34,265.097,3391.21,88962.5,78295.6,-5496.55,12.0129,1
324766,291304,86,334584,296214,91,9500.47,133700,23122.8,16199.8,-669.792,2071.46,3049.43,139621,59889.4,-11600.9,12.0212,1
241334,213528,82,342324,305198,88,8212.78,173366,23162.4,29030,185.406,-831.075,4062.04,218383,52311.5,-17258.5,12.0263,1
373917,334495,88,288934,249169,92,9742.07,204867,21885.8,58742,-3436.01,59.2439,3207.34,118958,97173.1,-9109.3,12.0294,1
315725,282576,86,277114,245678,88,11465.4,298682,4876.41,10316,-8141.85,2965.04,3772.04,210070,156774,-13282.3,12.0314,1
321612,291516,85,288139,257822,89,7359.21,129813,15358.5,40100.6,-1992.39,3656.83,2241.78,96578.5,63695.5,-6305.4,12.0325,1
327593,295580,86,224322,195718,89,8014.97,140744,21630.5,36102.3,-793.062,3218.06,445.752,164669,47594.1,-13802.1,12.0335,1
333792,298788,87,269902,237630,90,6420.24,145083,8652.9,22152.3,912.349,-828.521,2018.32,154670,47495.1,-12915.9,12.0417,1
303184,269902,86,276123,238947,90,5950.39,124353,15235.2,20657.3,3937.32,874.932,2012.36,178943,21056.4,-14736.7,12.0448,1
310496,289622,84,234816,213915,86,5534.03,159064,7547.33,23121.8,-1872.98,5224.51,1395.04,170888,39115,-14514.8,12.052,1
225844,206129,83,223152,204968,85,4318.33,186424,6641.31,21364.8,1062.47,5952.97,3295.32,191431,20829.1,-15276.8,12.0592,1
252702,234070,82,177259,162144,85,6902.12,203565,3370.31,22966.7,-3617.75,5255.98,3169.83,112549,85421.1,-1061.08,12.0674,1
256478,236996,83,171981,158520,85,4655.01,74364,3466.2,16413.1,367.517,3326.66,-529.4,106638,21042,-2446.51,12.0684,1
331917,308483,85,286705,256085,89,8235.17,153318,15252.2,41477.6,771.834,4236.35,596.2,166283,56086.2,-13337.3,12.0746,1
214755,198996,81,194876,179840,83,4770.95,123549,6223.77,25660.9,2093.32,15998.6,636.487,177687,22701.1,-14703.3,12.0787,1
325343,300229,87,225525,202143,88,6880.66,170352,23725.6,27675.9,-1337.4,1278.62,2310.28,123155,53557,-10072,12.0808,1
288774,273807,83,217769,204335,86,5020.8,173421,6271.96,22867,781.16,-658.738,1701.78,163682,34738.1,-12585.2,12.0818,1
259948,229684,85,326725,282139,89,6925.41,161342,14079.4,39268.5,397.876,-2910.56,4099.06,203228,53072.6,-16247.7,12.0849,1
313685,282606,86,349528,309616,89,7502.31,136853,8611.08,20514,4053.79,8080.72,2742.54,167194,41948.4,-13858.8,12.0972,1
223224,207058,80,209585,188185,82,4741.11,105632,10492.8,46798.7,-282.467,11428.8,1133.6,205643,28218.1,-16728.9,12.1003,1
312697,287985,84,266765,233792,88,6969.98,114449,26647.8,24398.8,169.226,242.268,2002.51,137024,47615.6,-11128.9,12.1003,1
300848,259976,86,474284,396140,94,11412.5,211725,29741.2,17467.8,1957.13,8051.7,4819.67,178279,52712.4,-17435.9,12.1034,1
184791,169279,78,243409,220978,82,4200.67,112779,18977.5,29230.1,1361.83,6302.02,2163.86,82186.1,9626.42,-7106.73,12.1034,1
304020,286184,85,208276,194355,84,8824.42,144132,13625.4,38814.4,227.06,3153.81,3340.73,87814.4,40512.1,-7201.21,12.1085,1
286757,264501,82,322498,287354,89,9316.78,255134,19980,53406.2,-2096.12,4729.98,5047.27,177069,84211.8,-13494.8,12.1106,1
288474,250867,85,419188,362101,90,6728.98,182648,21315.8,45250.7,-1005.43,1256.7,4802.16,188896,75391.8,-15805.7,12.125,1
239908,225206,81,213032,200464,84,7878.38,186136,3887.11,69476.3,-2567.14,2861.4,2735.13,78060.1,69148.7,-5233.41,12.1301,1
285960,272412,84,140124,126511,83,5415.44,117785,6545.6,47900.1,-278.544,16178.8,1514.81,79484.5,40115.8,-6097.23,12.1311,1
222085,207216,81,221317,206351,82,4352.57,130015,6520.73,19628.1,-89.9084,7115.41,1512.8,235618,32311.9,-16837,12.1342,1
315555,280528,87,351315,314728,92,7971.21,271017,6184.62,16119.6,-206.963,7022.54,1830.81,234141,47029,-19554.7,12.1424,1
329829,296703,87,288431,250365,91,9016.12,168217,22413.8,41704,-1986.81,94.0641,1251.47,69575,66874.8,-4604.9,12.1476,1
345867,313544,89,235316,210675,90,9965.45,235263,25543.2,45596.5,-3559.54,2042.37,792.682,182277,83137.1,-12999.9,12.1517,1
321588,298713,85,224632,207405,86,9196.93,176524,12365.4,33540.3,-2947.71,-1473.31,3074.54,130799,72215.8,-9971.28,12.1578,1
262618,237258,83,357983,325471,87,6608.77,125220,14111,30100.7,4275.59,7456.43,2323.68,201287,14615.8,-17002.3,12.1589,1
294726,271786,83,225463,203950,88,7820.15,142240,11318.2,14635.7,527.536,1526.12,875.189,159284,40157.8,-13558.8,12.1599,1
340225,307750,85,289582,258307,89,8363.76,173406,10332.7,19690.5,238.197,-1602.36,2533.48,198910,68672,-15391,12.1681,1
251128,215276,85,341514,290864,89,8299.75,194560,10994.6,30583.6,-1073.52,1843.69,3174.33,278877,50331.6,-22397.3,12.1712,1
220183,204154,80,224677,206912,85,5908.46,162241,6413.09,35719.2,1900.94,3305.43,2060.03,177423,24557.7,-14093.2,12.1733,1
317524,289385,86,219941,195320,89,8042.47,142442,10313,19796.1,-1911.33,1878.39,2064.31,150958,51125.7,-12050.6,12.1784,1
346313,282993,90,352824,280845,94,9981.97,205855,17627.2,32121.8,173.898,1193.8,3554.8,274633,68590.6,-21965.2,12.1825,1
196333,181031,81,241815,216730,84,5477.17,174062,7663.92,42563.9,-3177.13,2977.23,2909.42,106521,63282.6,-6819.46,12.1835,1
315441,278222,93,348515,308992,94,8630.51,217700,11460.8,40793.3,962.65,2234.29,3491.47,239874,59803.2,-20090.2,12.1846,1
363701,324736,88,298047,262345,91,8019.2,205717,22663.5,27597.5,-672.627,355.29,3439.42,292804,73541.9,-24159.5,12.1866,1
347728,312364,88,307241,269516,92,11906.3,178766,24613.9,51983.4,-616.058,500.981,1817.34,166167,76606.1,-13390.2,12.1876,1
244845,233569,81,103543,98614,79,3803.44,101322,3725.06,16494.9,-1030.52,997.904,1050.63,249325,15960.4,-20908.6,12.1887,1
247935,229006,81,163568,147774,82,5062.98,201934,8685.5,29378,-307.234,2245,1185.83,158633,36007.9,-10435.2,12.201,1
306738,271638,87,216128,191331,88,5348.58,150736,6899.98,14559.1,806.935,-115.112,879.475,226669,38707.5,-18816.3,12.201,1
202755,182389,80,302956,270411,88,5260.22,143676,12847.3,47132.5,-2886.28,1212.85,2414.24,241501,40273.2,-19569.2,12.2061,1
350590,313204,88,263875,229070,91,6718.24,231139,8543.68,38337.1,-361.268,-979.356,2769.95,209340,71579.8,-16438.7,12.2205,1
308190,269646,88,316110,276631,91,7908.84,163497,20566.4,28918.1,-191.673,3208.86,3396.99,243303,52839.7,-19999.8,12.2277,1
411756,351933,93,360109,303878,98,6200.24,135786,40611.7,21639,3134.18,1736.8,2121.1,188080,19990.9,-14635.8,12.2308,1
287250,272294,84,179322,164333,84,6145.34,158421,8687.37,28558.8,-1471.73,3071.99,2554.95,218634,36418.4,-18327.3,12.237,1
336297,309758,86,304554,274550,92,7057.01,138020,20249.8,32968.6,1337.6,-1419.03,2659.02,199567,54094,-16875,12.237,1
400090,366296,85,399319,350724,91,12566.4,165473,11094.4,41869.9,-2122.39,4548.15,2695.44,146020,86341.5,-11907.1,12.238,1
280815,262547,82,192834,177339,86,8970.46,263501,6597.33,52156.9,-6023.99,1206.01,2566.98,141505,106052,-10937.7,12.2401,1
319784,290567,85,228477,203254,88,9439.92,221789,20173,50370,-3769.69,-516.015,4567.13,185916,95491.4,-14561.3,12.2442,1
354477,324033,86,242490,216940,89,6204.11,196068,12481.2,7197.91,-580.959,3324.8,220.524,350102,46138.4,-29103.1,12.2493,1
307645,274469,88,245658,215993,89,9020.89,148102,18265.8,41644.2,-2449.39,1834.48,952.978,228629,44553.6,-19243.1,12.2544,1
309780,279939,86,243796,217054,88,8156.03,215262,13499,36631.2,-1787.7,254.798,3237.73,171583,63812.2,-12973.3,12.2555,1
315307,280041,85,309908,270952,90,9435.33,178663,16335,21169.3,-1691.18,1309.45,941.08,210335,61372.4,-17179.9,12.274,1
199494,185520,80,196479,181046,83,5251.46,119242,5986.9,37375.6,598.125,11597,497.894,184666,27161.3,-14560.8,12.2863,1
266453,252957,84,138906,130891,81,5851.4,172922,8180.38,18250.7,-661.236,10924.2,-535.097,221461,35749.8,-18404.8,12.2863,1
325430,295020,86,258281,235105,88,8118.38,173100,15367.7,24868.9,3125.81,3452.87,2197.18,128705,57945.9,-10224.9,12.2873,1
196409,168601,80,366855,308602,86,8244.54,108476,18400,39788.7,2057.9,4708.32,6309.51,82908.5,33639.3,-7899.7,12.2904,1
218609,209620,81,181789,170691,82,4476.49,117335,6696.11,24308.4,1047.14,9419.06,1717.59,73192.2,19821.7,-4786.23,12.2935,1
335046,305454,86,258017,228533,88,8962.6,124979,16828.6,45902.9,-967.945,3735.3,1195.38,142579,46335.7,-12357,12.3171,1
259491,247223,83,152005,143689,83,5796.73,152122,3249.33,27082.1,-3158.99,11237.8,5115.4,102996,74785.7,-3498.78,12.3223,1
189486,169673,80,239038,210673,84,4966.25,153811,9520.84,21445.7,1100.62,3476.46,2981.39,194365,40434.7,-15279,12.3274,1
279805,255427,85,190244,165944,98,5310.19,143994,9905.55,28661.8,826.358,2327.17,2217.78,179343,38716.6,-14467.4,12.3315,1
294152,267203,84,186108,167760,84,7690.6,148964,7314.57,64754.2,-27.4746,7238.87,2475.26,157447,47604,-12863.7,12.3315,1
359726,318716,88,397325,331484,94,12278.3,154010,21048.1,59371.1,2153.92,9025.14,2006.52,265641,48529.7,-21849.2,12.3428,1
318223,297093,85,233623,209399,87,6724.54,129205,12538.1,27629.1,719.96,9915.91,721.267,231522,39709.1,-19133.9,12.3449,1
283490,265473,84,203685,188152,85,5787.01,148803,7981.87,13765.6,2310.99,5433.2,1611.98,224114,28533.5,-15972.6,12.3469,1
257076,230128,83,337973,297680,89,7530.88,99261.2,19427.9,75208.8,-1122.44,8888.83,3555.18,110926,41201.2,-8660.02,12.35,1
