"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
347957,313865,89,358431,322522,90,7926.55,156702,13324,60969.2,448.191,5167.83,2421.23,113837,73784.1,-8321.33,72612,1.32286
223265,199152,87,219226,190957,85,7250.74,222456,4917.72,59311.5,-3103.09,5175.64,2678.3,111251,79655.9,-6257.91,76724.8,1.32828
337302,297424,90,363976,327105,90,10547.5,217444,16475.6,9475.78,949.552,521.315,3792.74,206527,68032.2,-15598.5,89088.5,1.32964
208038,177639,82,267322,228321,86,4198.48,135378,2998.32,29470.9,-31.9693,2726.48,2415.55,269318,30549.9,-21288.2,102682,1.33371
194285,171197,83,232513,208124,86,2801.25,111697,4045.54,41546.7,-1550.12,16657.2,682.28,133282,23618,-6395.23,85592.8,1.34184
291683,267892,87,211335,196757,86,5584.44,193892,13488,36301.7,-1371.37,1594.52,1370.84,208557,39814.4,-16363.3,70091,1.34455
311213,285044,86,270914,247405,87,8500.12,167726,11677.2,30954.5,-1936.83,2363.8,2028.64,158479,51269.5,-12025.1,89582.6,1.34861
367570,330059,97,307231,278381,90,9553.05,188528,16381.9,23499.8,71.4793,-96.8264,3397.83,128355,68217.2,-9222.99,105168,1.35133
342171,308939,89,352350,316380,90,9061.31,163961,15087.3,42493.7,-2184.53,1520.21,3541.36,96207.9,71448,-7120.49,81437.1,1.3581
368120,340896,88,193889,170317,88,11574.4,210199,3694.27,57059.6,1187.7,11289.1,1574.77,145673,39112.8,-11752,76218.1,1.3581
