"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
290492,264851,86,198889,159354,96,7105.05,67329.7,1402.05,3028.29,1315.12,1374.34,1977.98,12635.4,41129.8,-1003.47,0.155893
324796,296172,87,176331,145748,97,9131.48,79197.5,36086.6,4356.63,2446.51,2754.31,1733.63,54389.9,52957.2,-5540.01,0.156879
150560,137610,83,89435,81542,76,161.891,2407.1,1588.72,946.715,1520.49,263.775,315.319,1045.55,699.275,-221.805,0.157866
281213,264748,95,153206,142866,88,6969.69,69792.9,11435.2,3490.48,2672.47,-1028.71,1953.45,96843.8,49880,-10935.4,0.157866
323636,292957,98,182966,149251,98,7154.73,80749.5,33901.3,4918.34,3970.87,1744.29,1260.59,139341,74745.3,-14987.1,0.161813
271574,252142,83,143509,129140,81,6732.85,66455.6,24815.2,3792.07,634.628,-1221.15,3226.58,75581.8,50894,-6740.91,0.161813
327947,300629,87,167041,151416,83,7625.79,110490,20187.5,3837.93,2217.22,2170.9,1539.62,165836,49241.7,-17353.3,0.163786
298941,272154,86,176230,158148,84,5381.8,50416.6,43120.7,3345.18,3065.7,2186.15,1797.59,121436,48345.1,-14292.5,0.164773
326606,304192,84,128826,118961,80,5585.97,63298.6,22406.9,3853.18,9014.57,2483.27,1443.66,80141.2,34983.8,-8740.5,0.164773
256928,224834,83,243259,202610,87,3727.92,81114.2,9812.93,2338.61,3889.19,736.554,1384.35,93901.2,25557.8,-9647.33,0.166746
302127,273194,84,169592,149445,83,6029.1,90436.7,22816.4,3173.32,1858.54,1670.33,1996.56,65046.5,45924.1,-7372.15,0.166746
285739,262799,82,129106,116795,80,6595.6,92452.1,11979.1,3350.95,1929.92,1946.67,684.27,61207,47544.4,-5502.4,0.166746
316027,288092,85,206077,184449,86,4763.18,74369,4524.2,2785.6,4511.94,1353.57,954.769,110634,25533,-13022.8,0.168719
284429,260924,84,174973,154508,83,8299.13,84345.8,15490.7,4260.51,2531.91,2052.76,3060.68,112581,59561.7,-12285.8,0.168719
251194,231334,84,142740,133111,81,5067.16,25273.5,356.529,2842.84,3294.99,3709.25,364.11,41402.6,37495.7,-4130.15,0.169706
