"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
319683,288749,88,262664,236591,85,12030.7,164390,2375.92,37653.4,1468.3,6724.59,4290.24,359459,67929.9,-35877.4,7.10139
324809,291278,86,270737,242153,85,13606.3,173807,5305.15,64655.4,2049.57,5364.71,4285.03,226576,81806.8,-24120.2,7.25294
357489,319349,87,238204,211942,85,11694.8,91441.7,4547.95,50580.9,3364.97,3008.34,1762.26,306252,29264.7,-28296.8,7.29776
344917,310818,90,238312,207742,86,11972.9,126457,2606.02,120185,2030.81,-85.1531,5224.09,302871,72373.5,-33961,7.35859
380920,337145,95,361264,321686,88,15745.2,171434,4564.05,31915.6,2457.28,4614.77,3632.26,353610,96336.2,-33248.6,7.41836
313221,287569,84,155903,139547,83,11348.3,121573,3269.56,56950.1,835.152,16768.3,2141.11,290703,57050.2,-29167.2,7.4269
338589,292085,87,340713,288161,90,16564.5,230059,6670.63,108895,3230.31,14489.9,6497.51,321388,89316.4,-33265.8,7.44504
364128,318497,88,324585,281188,88,12349.2,137800,3723.59,98802.1,1985.52,21390.1,3947.26,290832,68804.1,-33057.6,7.56243
341555,312674,85,217260,199164,82,13893.7,188399,1961.87,34215.1,2540.77,6010.86,2850.17,332818,96216.2,-34632.5,7.60406
357922,312993,92,304575,266765,88,14965.1,241682,1911.01,60696.2,4237.08,14404.4,2946.68,425415,83930.7,-46372.2,7.63501
369168,327585,87,300877,266077,87,14985.3,182053,7652.87,77450.7,791.91,1005.68,4501.21,218608,91198.9,-23798.8,7.68517
371392,332080,86,304372,269401,87,14473.2,182388,9899.5,78583.4,2601.89,3613.37,3723.74,360250,78412,-40805.2,7.70758
315789,291917,84,192649,166061,83,9728.38,141400,9355.38,101571,1419.14,3963.99,111379,134186,62353.2,-10784.1,7.75027
346653,312973,86,293267,267907,87,14278.4,161803,7455.05,80763.4,2543.93,13794.5,2105.64,391476,88736.3,-43227.3,7.83138
346767,313982,89,267562,238143,85,14742.4,174343,10151.1,108387,2193.05,4683.27,3524.92,257286,86037.6,-27670.4,7.85486
