"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
271480,239110,97,214837,186523,83,3993.18,55564.7,32720.7,2612.06,14436.6,760.957,1868.51,177772,24770.3,-19542.9,0.153491
323264,302250,84,139333,126575,81,9129.42,90679.8,2191.19,4265.6,3184.9,344.981,1405.06,40822.6,56301.4,-4087.53,0.153491
310209,281429,83,172326,150389,84,9187.33,107831,1576.12,4026.76,4020.61,-678.2,2422.79,37539.9,63400.3,-3852.26,0.154501
280634,259107,82,160334,145752,83,10517.9,150142,48434.7,6203.79,3069.65,1635.3,3562.43,100257,94623.8,-9666.15,0.155511
633993,435013,117,304293,222567,101,12666.1,210098,30527.1,8605.74,6967.84,312.387,5455.45,156646,111642,-16760.6,0.15753
280994,268801,79,113236,104054,82,4006.73,37217.4,41150.5,1780.58,1747.52,950.076,1476.47,37299.2,22202.3,-3257.02,0.15753
282361,267875,80,97541,89488,78,5093.74,46822.6,24235.2,2304.72,1731.89,-852.16,1219.08,88481.1,29620.1,-9829.59,0.16157
80353,76031,56,68029,62084,71,1200.06,24911.3,-49.8167,868.339,3135.31,-616.318,957.318,-31.8966,5193.68,900.437,0.16157
294175,269846,84,194007,177914,83,8231.62,91404.6,42258.6,3359.26,2221.74,-419.317,3431.11,69873,49488.6,-8126.31,0.164599
321969,295140,83,244495,219831,83,10227.6,148559,303.638,4376.32,3703.26,1608.91,2718.48,7656.48,63747.2,1431.03,0.164599
291929,265735,83,218949,197051,83,8045.04,110650,11392.4,3625.52,1822.77,1718.42,3476.84,120733,60176.8,-13056.7,0.165609
218598,206950,79,78692,71122,76,1942.46,22234.4,2917.67,1682.17,11822,-418.466,40.3121,58975.3,6891.54,-5988.63,0.166619
310459,284423,91,167510,152471,82,10896.8,111167,1041.34,4347.01,1658.62,3343.5,821.526,50490.7,62810.4,-4932.94,0.167628
298514,279675,83,104952,97561,80,7577.31,98226.4,2072.61,3379.69,2755.49,1727.86,862.614,73512.9,45467.7,-7140.03,0.167628
349381,327778,82,156566,139909,82,7919.93,82866.9,26915.2,3852.34,2685.17,1410.96,1954.6,153318,47317.1,-17577.2,0.168638
382632,339712,90,230420,199593,86,12061.2,179115,23133.1,10544.2,1087.08,5485.51,1556.65,94485.3,90621.8,-9115.14,0.168638
308210,291960,85,134414,123196,81,8093.93,70093.2,2033.51,3184.42,2903.7,2935.58,395.509,27930.5,45434.7,-2699.27,0.169648
317170,288210,85,156869,140321,82,10267.9,164762,8672.56,3617.64,2567.42,1849.16,2260.8,83795.1,54610.9,-8567.27,0.169648
34555,31682,50,50237,44825,60,759.707,15614.4,-670.632,940.284,2134.57,-212.797,328.117,141.923,2982.22,917.551,0.169648
307386,277166,89,204802,179847,84,6900.2,99608.5,12209.8,4220.06,1024.81,664.275,3275.58,95557.8,54406.3,-9894.98,0.171668
