"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
287768,265538,83,202754,184571,82,8528.27,182930,5414.87,62187.6,15.1344,1121.97,3141.62,90000.2,85070.5,-5835.49,0.911567
256645,232475,87,248018,201289,90,7098.95,175322,7192.82,55655.4,2720.96,4255.12,2639.67,119281,71905.7,-8741.5,0.914661
256548,243833,79,177659,166929,79,7245.32,150273,5718.21,46349.8,-167.011,1026.43,3582.95,117849,56438.4,-11308.5,0.929097
304890,273686,86,231100,204723,84,12284.2,233065,4240.39,65246.8,-359.984,-1197.05,4992.59,136514,96859.1,-11927.5,0.94869
271248,255688,91,138643,128587,80,7584.54,143184,2179.33,40165.8,-82.2714,3139.51,4384.9,100024,67380.2,-8444.05,0.964157
302755,279998,82,179368,161683,82,7993.88,179093,5038.33,60250.7,2308.71,2265.51,4711.57,135481,77557.8,-12580.7,0.96622
293257,277730,85,170747,157683,82,8704.45,169053,3672.38,26209,3298.4,641.234,2895.28,150086,74129.8,-14551.4,0.974469
192877,171085,81,198796,178039,80,5474.94,155938,7739.55,75993.1,643.182,1849.01,3847.65,115822,51467.6,-9291.61,0.978594
292552,273238,82,177382,162047,81,8685.66,190530,3482.42,69049.4,1327.86,1956.36,2352.13,141985,87993.6,-14208.9,1.00644
281600,261910,83,155753,142923,82,9653.87,220463,2087.62,37152.6,-452.706,1280.5,4697.98,142697,112092,-13513.5,1.0415
265526,252549,81,135550,125180,80,6764.48,155764,4955.98,46379.3,2234.06,1107.29,1931.36,115744,58930.4,-7311.35,1.04253
267505,245607,83,235041,212344,83,8340.78,224486,1989.84,78137.5,-476.447,1503.22,4706.41,162085,90568.1,-13323.3,1.04356
290319,272905,80,211673,193278,81,9195.66,183490,2967.65,58093.7,2475.99,-680.513,3295.46,90863.2,82503.9,-8323.58,1.04871
263848,246729,81,143875,131234,80,6147.94,130042,5605.19,60791.2,571.373,711.217,2182.02,74816.4,53752.4,-8117.53,1.05181
190106,177556,78,187339,172143,80,5769.2,182628,4784.46,48996.8,792.347,2109.78,2249.4,128652,59223.6,-13462.6,1.07243
272452,256693,84,160870,147237,79,6910.5,155289,2594.92,40162.9,2315.72,531.156,3407.02,111538,61363.1,-9442.32,1.07759
267242,246781,86,167600,154331,81,7363.81,150955,2716.37,45582.8,1754.96,3674.64,2054.14,98612.8,65913.9,-5628.47,1.08584
310333,285098,83,228655,205859,83,11248.1,176315,5823.43,71026.5,3175.28,3976.97,3666.72,122655,94891.8,-12193.8,1.09512
224096,201648,81,175032,156252,82,5961.36,155933,5376.49,72602,1473.54,1844.98,2519.28,91475.2,71634.2,-8363.55,1.09821
258867,242267,84,176585,159834,95,8089.72,236071,1987.85,54504.9,-727.237,-115.263,4011.32,166445,90396.9,-15673.8,1.09924
