"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
326283,306732,86,132470,121265,80,8972.16,105882,4955.12,3704.34,3256.48,2193.57,1171.52,95774.3,53834.6,-10873.1,0.128871
285932,273638,82,92152,86818,78,4902.36,54960.8,18384.8,1777.61,2639.55,816.082,572.585,128501,22082.3,-14055.2,0.130916
288033,270616,83,128112,118378,80,9129.82,117216,2794.12,3456.8,2135.04,-284.814,2778.73,85768.6,51478.4,-9521.07,0.133985
314573,291748,86,170312,150213,83,6342,146064,27332.5,3388.67,4698,392.549,2989.49,125761,41039.7,-13498,0.133985
301837,282140,82,156970,144623,81,7679.46,91940,34775.1,4084.89,3438.01,-782.275,2735.36,98571.9,57101.3,-11224.1,0.133985
289311,265741,82,175122,154623,83,5443.03,117415,1453.81,2866.35,2959.22,45.2723,1733.34,34041.6,35095.2,-3315.94,0.135007
333708,310006,84,148390,135409,80,8695.4,98304,13539,4118.08,2360.9,1039.51,3435.81,215881,63776.5,-23961.7,0.14319
290699,271806,82,204242,187476,82,16016.7,105439,189.156,4904.86,3870.59,-95.3749,2333.09,58671.1,71361.6,-6378.93,0.145235
289926,278388,81,113277,106484,79,8581.05,81758.4,6873.35,4187.92,4783.73,959.839,1851.54,34756,53328.3,-3580.81,0.145235
276268,251560,81,214727,188743,84,5968.86,85406.3,577.069,2137.57,3025.14,787.933,1304.23,80673.3,33243.5,-9032.98,0.147281
468946,412529,97,306046,264768,89,19563.9,262983,30068.5,111206,2547.91,4694.2,4643.9,197160,151671,-21020.9,0.149326
324417,299019,83,129094,114768,82,9968.8,181071,5120.75,3769.26,2682.46,-24.9347,2386.15,138771,60333.3,-15268.6,0.149326
326025,303769,83,179022,164716,83,9097.57,84554.9,35006,3636.05,4223.17,-1480.45,2562.01,17270.7,48144.5,-1758.37,0.149326
346503,321585,91,133876,121555,82,12880.2,159577,-45.3085,5488.2,3252.49,-991.728,3058.55,82919.4,86404.5,-8908.13,0.150349
316353,289757,84,148031,133400,82,8498.35,94142.5,4822.47,3097.23,3380.2,2001.36,1575.89,130368,42498.9,-14175,0.151372
320292,296926,83,135582,120627,81,11457.8,181023,8104.18,4888.16,471.021,1565.96,1357.84,148070,64175.4,-16599.6,0.151372
310566,289416,82,143869,132359,81,8454.57,102937,4618.67,4111.2,1859.6,-1597.16,4010.28,106942,57882.7,-11767.6,0.151372
695987,355654,115,284602,148676,112,19456.8,198550,31813.3,8763.1,7131.98,5063.4,3608.41,131736,120875,-14120.2,0.15444
235495,221771,79,122500,110220,77,5284.5,71905.6,133.682,2852.61,12088.4,1130.81,1268.88,45174.8,33693.5,-3877.45,0.15444
329685,300186,86,164228,141604,85,11642.6,130685,-621.061,4933.29,6723.27,-572.585,2625.23,106838,73539.6,-12314.1,0.155463
338385,292270,89,184389,156216,86,6111.43,82379.4,-242.383,3283.09,2347.04,-1041.1,2385.99,116499,48521.6,-13009.4,0.157509
324545,299586,84,139768,124149,82,9363.32,99075.6,5147.8,3809.82,1656.49,1893.36,1905.39,71970.1,54425.1,-7952.91,0.157509
304405,285914,82,124160,112044,83,9792.34,200858,7141.03,4833.93,2499.07,3310.06,664.924,105826,60419.5,-12439.5,0.159554
340089,312128,84,194346,170781,85,8957.37,137982,10871,4718.59,2995.43,-1001.19,3642.26,182961,69528.4,-20609.8,0.163645
312524,296974,82,118750,110682,80,9009.54,79648.9,8544.99,3625.94,2197.47,99.9698,1247.43,120551,51359.7,-13752.3,0.170805
325343,303977,84,152469,140197,82,9628.56,103114,-701.145,3885.54,1772.27,1043.05,1704.1,48815.8,65733.6,-4756.21,0.171828
299530,281163,83,151514,138051,80,9204.63,122668,375.024,3971.44,1158.96,-70.2526,1856.41,56500.7,61829.9,-5864.49,0.17285
915961,314337,222,466304,173697,221,22579.7,259286,21878.3,9565.56,9716.29,326.773,4081.29,240321,133243,-26763,0.173873
293749,276429,85,116438,108030,80,9692.83,129911,6398.44,4545.18,3188.95,-1352.33,2331.15,45815.1,62709.3,-5657.33,0.176942
31351,31428,47,80934,81859,60,287.952,6755.32,249.963,418.739,1185.65,137.951,617.522,121.307,4976.32,248.346,0.181033
305678,283864,85,138509,126635,82,7507.84,87098,-1664.97,2885.89,1052.85,-235.459,2134.82,57223.8,45461.2,-5625.13,0.182055
260171,236230,82,203448,184073,83,5907.29,125694,12045.7,67257.2,2958.86,34124.5,3311.74,254122,47880.1,-26213.7,0.183078
320609,294009,88,209598,188423,85,8901.22,140658,6219.82,3404.96,1708.11,2037.74,2325.2,145572,51170.6,-14466.6,0.186147
322890,303099,85,154823,141107,82,9635,156446,39313.7,4569.8,3036.59,231.575,1877.23,127125,71428.5,-13913.6,0.188192
335160,309020,84,180485,162962,82,13833.6,195736,13554,5286.26,3558.96,1605.95,3341.65,16315,83466.4,-2573.17,0.189215
283704,265022,81,182550,166676,82,6118.78,72558.7,-265.043,2546.36,2380.99,128.465,1748.14,82605.6,39849.1,-9384.32,0.192283
319066,301308,84,132446,119717,80,10616.6,143124,872.815,5105.42,5681.47,875.472,1282.68,80506.1,66926.4,-9380.25,0.192283
325758,298887,85,135140,120570,84,8359.56,103778,26555,4525.64,5252.98,406.945,1638.19,116620,64339.4,-12668,0.193306
