"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
323872,289469,99,226422,199323,87,8070.41,-103.104,2430.92,59175.7,1977.73,15683.5,1293.93,1244.27,31547.7,4168.47,12.429,1
333965,296215,86,301037,260383,88,3873.16,1180.25,11062.3,85176.7,3806.67,15735.3,1712.19,438.283,39328.7,-753.111,12.4821,1
309594,276239,92,270088,239920,93,3484.52,-1036.53,8710.63,102776,2928.15,2007.13,4985.25,676.932,40863.8,-437.689,12.5005,1
309632,281786,91,225413,199829,84,3448.91,-33.8259,3995.3,74815,3187.63,45850.4,2044.07,321.503,23424.6,-202.271,12.5373,1
288535,258504,85,253763,223020,84,3726.64,-591.764,6258.76,69180.5,2679.02,18827.8,3186.49,478.326,31143.2,1743.25,12.5425,1
190112,175161,80,194009,176559,78,809.207,2857.07,2205.39,50816.1,5143.89,1495.86,825.086,545.22,517.245,215.078,12.5701,1
326560,296647,85,185013,165510,83,6155.42,389.398,4080.88,36095.3,3887.03,8811.38,1245.37,135.741,28916,2275.27,12.6263,1
392805,341496,92,301036,262031,89,9057.95,454.275,5720.14,54269.2,5808,6690.14,3159.84,917.534,46266.5,53.2629,12.6324,1
312240,222131,104,230454,167495,91,4800.03,1705.95,14826.1,42778.3,2257.49,1668.12,3991.28,290.93,25160.4,8974.5,12.662,1
344799,313717,88,259154,228789,85,5097.27,912.044,5575.72,53392,2665.76,15253.7,1364.16,198.603,40445.8,-260.109,12.6825,1
273350,239807,86,228226,195149,84,3514.61,-850.362,5169.37,49867.3,1575.36,15707.4,1744.74,705.772,33520.2,2096.09,12.707,1
382117,326148,93,378632,312944,91,6898.09,1294.69,7890.97,132494,5017.71,18371.4,2853.68,462.757,57524.5,237.54,12.7469,1
331665,297172,86,259030,225207,86,3796.25,1101.99,7043.56,74836.1,2308.81,15994.6,1210.93,-550.49,28319.9,89.5971,12.7735,1
318392,283432,82,275028,232305,86,3413.51,983.815,12195.2,113250,4282.4,15312.5,1297.16,-78.7437,31315.8,-275.291,12.7765,1
322323,282798,87,198722,173049,86,30917.2,-440.761,3732.93,50662.4,2081,479.806,3032.74,998.65,40992.3,3806.24,12.7959,1
334655,289838,89,253410,206229,98,3950.66,861.681,12128.5,411419,6194.32,15790.6,2145.85,69.9824,53868.6,90.2018,12.799,1
302518,274670,82,274041,243940,84,3113.83,831.345,3634.19,33800.6,3570.51,19489.8,3110.42,425.109,20652.4,63.5126,12.8286,1
271699,229409,86,251153,216932,87,3015.17,-181.027,5097.04,116598,5524.37,22440.1,3493.51,-39.1592,36471.1,2789.4,12.9155,1
305928,269435,89,307906,266095,86,3123.42,1089.11,8566.71,99284.6,2051.07,3064.82,4234.98,646.72,35662.8,1350.19,12.9993,1
311991,271315,97,264237,229213,97,5473.58,539.031,6940.7,156215,3926.9,34808.3,2163.68,-269.762,33291.6,1433.01,13.0147,1
373007,328682,88,288265,252222,87,5291.55,287.852,3669.9,37735.2,6178.29,33257.5,2297.68,839.474,20258.9,326.369,13.1077,1
327236,292207,88,293952,259139,86,3795.63,-485.688,7805.69,85407.9,4111.24,4637.16,4037.22,1677.09,36395.1,-685.115,13.1435,1
326980,292813,87,270082,235476,86,3088.61,1125.31,5236,46412.2,3569.96,6388.94,3912.71,843.883,34203.5,1250.8,13.1516,1
328618,288112,88,259748,230290,86,5305.87,1211.32,9475.55,92685.2,2067.06,32993.3,1927.62,1981.08,29272.6,321.297,13.2498,1
306593,274435,86,246303,212796,84,3426.48,395.42,7344.69,103242,3449.04,14324.2,10673.4,-442.666,35950.6,-273.989,13.2825,1
316620,284584,84,219950,198763,84,4397.26,1262.97,3716.78,99007.7,1192.02,14548,2743.16,699.252,26712.7,199.076,13.309,1
360790,315458,86,325263,286122,87,6517.03,395.93,9755.98,82865.7,5235.55,13511.1,1208.11,-145.373,24550.3,1025.74,13.3315,1
333088,288804,87,366885,317202,88,2995.67,324.644,11010.3,81372.5,4461.94,13027.6,3122.13,309.441,32164.1,1398.43,13.3428,1
340394,307857,86,223874,205701,84,3420.57,1260.48,3929.53,53332.2,3337.08,12353.4,1424.33,-260.203,9358.16,787.894,13.3867,1
373448,336055,95,249488,216300,95,5542.67,1107.13,9302.55,137822,5011.69,1526.85,1706.38,1256.46,27532.1,161.158,13.4031,1
320816,292212,88,253954,225276,86,3833.74,422.709,4947.64,69768,3111.19,1834.02,2106.63,511.752,25882.4,941.303,13.4378,1
307176,277803,84,247430,212867,83,3702.57,-155.02,4087.16,54522.6,3939.75,3214.94,3215.96,503.191,41510.3,199.557,13.4491,1
281106,265648,80,169340,150913,81,22238.4,123.637,7416.44,32314.9,1498.62,14895.9,2594.85,91.5969,36753.3,5219.26,13.4613,1
348803,312725,87,292416,258100,85,2988.57,755.648,2874.83,52661.1,5215.67,9342.75,1809.57,947.348,40913.8,584.672,13.4695,1
319211,286438,84,202539,176000,83,4548.62,783.293,3961.64,22306.9,4189.72,17932.8,1769.89,1222.12,7521.03,1809.06,13.5196,1
411733,365741,89,328876,295255,88,14721.7,908.732,4472.83,94147.6,3587.07,1574.5,1410.62,-172.361,50289.4,-751.213,13.536,1
301946,281394,82,203802,187251,83,3664.35,1728.7,11553.9,72942.3,2620.66,17153.8,862.453,260.221,29478.6,507.196,13.539,1
342120,304402,86,272704,233466,86,3997.94,1015.25,2903.92,30158.2,3943.76,13736.2,1711.58,146.788,33034.1,1426.29,13.6004,1
336668,302948,85,267424,235167,85,10084.6,845.822,6182.72,79080.7,2419.4,9002.06,2451.6,1291.44,35685.2,210.572,13.632,1
365908,320783,89,313294,276886,87,5517.3,-389.058,14010.7,36979.4,3338.6,16864,2202.63,452.979,47093.5,221.288,13.6392,1
385896,334011,89,328156,277204,89,8019,465.152,2076.23,126945,6198.52,41198.8,324.444,405.537,48744.9,171.859,13.6852,1
322978,284367,93,321386,279643,88,3756.43,425.255,4312.98,47047.6,2838.71,2725.47,3294.61,252.291,37434.6,3095.04,13.6913,1
319351,285051,86,283956,248636,85,3933.86,1105.18,6081.17,42543.5,4146.38,2694.67,2695.72,226.345,34002,150.349,13.6964,1
351140,302098,99,246071,199597,89,7295.31,-15.9822,6833.61,140756,1977.01,4003.14,2267.67,251.338,34598.4,285.875,13.7639,1
340481,288632,89,374300,312711,91,5911.47,597.21,7813.4,90510.4,4199.47,4204.09,3280.57,1075.93,47222,2295.07,13.8222,1
317982,285778,84,271181,241891,84,4295.74,59.3767,4655.85,78090.4,2716.41,31807.6,3232.38,716.361,36873.8,2666.17,13.8528,1
346824,309281,86,274405,237971,86,3750.31,1213.43,10860.9,120078,5013.09,12151.6,1440.16,128.626,33027.3,76.5081,13.8579,1
350540,306803,89,267196,231952,88,4623.52,-196.288,5164.63,85566.8,2345.01,14579.7,4485.38,631.241,38723.3,2645.69,13.8825,1
354692,309263,92,309101,265212,88,17805,787.008,5714.87,45522.5,4047.52,12229.6,2669.62,199.428,38306.5,1289.05,13.9244,1
340440,304299,86,264302,233774,85,6069.11,1193.16,10222.6,71954.5,2600.44,3039.48,1753.82,-502.11,40385.7,-254.742,13.9908,1
348169,305755,90,281921,246729,88,4050.69,-118.689,10157.8,67668.7,3633.6,6111.45,2316.3,-282.208,40092.2,-42.7973,14.0031,1
297337,275010,81,187723,173344,80,3406.91,883.575,6509.92,66122.7,1101.34,1724.5,821.651,82.5579,22659.6,-109.447,14.0051,1
360294,321672,85,301809,260429,86,4668.16,-460.403,5792.02,94556.2,5136.14,22458.7,3213.26,-337.21,39060.1,382.203,14.0307,1
336068,304145,86,236712,211550,85,6162.48,-373.779,4307.92,58204.8,4611.29,11611.3,1556.05,399.522,22184.1,-449.955,14.0358,1
245351,218404,86,222836,197482,84,2199.31,296.072,11122.7,67981.7,3927.85,96.3181,2529.88,260.811,32597.3,2116.86,14.048,1
360463,317407,87,291005,254312,86,7663.62,329.81,5375.7,96971.3,6043.67,15472,2499.13,-164.019,33352.7,665.885,14.0552,1
350656,313415,88,289705,257449,85,4889.89,6.87867,3403.43,38517.5,3742.05,10519.7,2850.03,1092.02,36158.1,567.39,14.0583,1
324021,293678,86,250462,217692,86,9057.21,1170.75,4732.84,110962,4073.52,3159.83,1384.52,-196.869,30900.6,-367.846,14.0726,1
354480,315968,90,228268,200680,87,3697.18,1836.3,9982.39,78574.5,2713.29,16654.7,2515,202.129,34965.2,251.48,14.1564,1
354113,313504,92,289535,257047,86,7053.05,-354.495,6489.23,91909.9,4632.94,23944.8,3024.47,612.581,36480.6,-85.0998,14.1625,1
345096,304024,87,273999,235524,87,5347.88,684.286,4526.27,99178.3,4607.7,1281.45,2247.97,717.334,40805.1,872.226,14.1656,1
292368,262677,83,252195,224001,83,3303.36,87.5579,5074.23,32346.6,2561.86,10245.7,1772.27,140.084,36748.6,1237.27,14.2116,1
355902,324383,86,230998,207467,85,5092.95,682.721,3454.78,18383.1,5544.59,18664.3,1832.82,-273.939,43469.7,2042.31,14.2157,1
352287,324386,83,260986,235575,85,4026.02,1243.37,6238.51,114099,3194.02,19292.6,864.442,2131.34,29810.9,990.216,14.2157,1
313555,285849,83,235107,209023,84,3480.52,602.042,5285.95,122269,1966.85,5732.51,2025.79,597.526,24675.2,402.428,14.2474,1
369247,334124,86,253795,218140,86,7247.64,-456.58,2264.94,123435,4013.2,17461,2237.93,1827.43,41199.5,-46.1837,14.2627,1
375699,331596,88,391782,337733,89,6025.79,768.053,3544.58,47953.6,4830.71,7751.85,2402.45,-702.089,45020.2,1188.12,14.3138,1
359586,321360,86,281001,249380,86,5149.4,-532.459,9225.33,55193.2,2550.62,1802.02,1276.75,1295.43,32616.4,-996.263,14.3516,1
315544,280103,86,252640,218533,85,3198.39,1350.34,8626.23,75659.4,2610.08,1562.18,1711.1,-40.8614,27847.3,850.67,14.3669,1
300030,268123,87,319157,278833,85,3490.27,1612.6,6816.42,57274.1,4036.52,748.082,2912.65,1061.23,13782.2,485.563,14.3751,1
332837,284976,91,288030,248090,89,3806.66,597.403,3662.48,58678.1,3912.3,624.428,3531.64,-432.387,43288.2,565.038,14.4007,1
351317,317568,84,231166,203764,86,7360.61,734.799,4934.89,55748.5,3339.08,9688.88,1588.21,358.192,34004.9,1551.65,14.4078,1
274663,253092,84,187162,173088,82,3407.2,-358.184,3730.99,29558.3,1138.47,6250.36,1490.64,-405.911,30565.8,1112.07,14.4313,1
322397,294426,85,190201,169202,82,3789.41,410.111,2035.61,113125,3072.45,16590.2,712.649,284.531,25588.7,-420.288,14.4681,1
371540,333418,85,315310,281493,87,4891.59,1842.42,8713.71,44109.4,4952.04,12697,2840.16,612.558,46158.4,26.4553,14.51,1
313550,283844,95,199446,178053,83,5027.65,361.869,6095.23,46300.6,5827.32,8937.31,1659.26,-254.549,27489.5,1557.16,14.5151,1
331703,292584,92,271260,240215,88,2823.97,589.557,4326.82,31170.4,5563.68,1964.38,3219.66,-882.09,29330.2,502.298,14.5243,1
374070,324550,89,392127,329157,90,5573.87,-374.746,4170.24,107751,4115.4,1601.69,2929.81,508.054,56679.7,269.395,14.5417,1
284434,261499,84,221022,196864,84,3200.38,318.278,5454.76,30350.9,3532.92,1747.28,752.069,-42.9749,27157.2,5151.44,14.5622,1
315846,286657,84,229503,206852,85,3111.78,627.228,5548.01,61358.6,1405.33,3571.29,729.902,-463.556,24988.7,3.05014,14.5693,1
341718,307833,85,299256,262342,86,4670.31,1187.47,11215.6,93780.1,3591.58,3072.99,1743.64,-33.3819,38387.2,-654.572,14.5703,1
356249,311506,92,276213,235568,89,4615.13,1570.63,5929.92,41779.5,6181.08,24569.1,3238.78,820.973,46136.6,1635.19,14.5908,1
305568,279531,84,210214,187960,83,6273.42,552.252,7194.04,85027.3,3414.46,22756,1823.26,195.274,24380.3,-344.491,14.6071,1
302739,270615,87,202902,175059,85,14125.8,-256.548,10212,48513,1739.07,3319.98,2398.13,-908.576,35130,7715.48,14.7257,1
292294,263775,85,169275,146136,83,2919.18,104.273,4524.49,69561.1,730.407,-1518.76,1873.77,-180.111,28398.5,635.487,14.7451,1
343529,307520,87,265539,225558,86,3567.08,786.771,4600.85,61028.7,3337.26,7155.19,1834.25,-1404.19,41484.9,2497.63,14.7523,1
311023,274794,95,252111,224212,87,3816.39,279.811,2171.31,70504.9,3286.38,21230.4,2170.05,309.921,40768.4,-23.9281,14.8647,1
314069,280556,88,269768,237577,86,3592.19,200.84,6491.58,106811,562.392,15136.4,2011.98,-385.512,36818.5,446.032,14.9066,1
350996,309226,87,330354,289655,87,9712,300.125,6944.67,88508,4928.09,3826.24,2567.44,1225.89,37493.7,-180.503,14.922,1
357669,315414,90,307599,269232,86,12928.9,1310.07,11350.7,97797.9,2115.45,32522.7,2341.29,-56.482,44288.6,426.63,14.9404,1
305189,261110,86,346381,293515,88,3813.03,-261.413,11140.7,79565.9,4158.47,2883.31,2923.36,13.8344,54942.3,1672.19,15.0548,1
328012,292014,85,221045,191375,85,4415.94,704.282,5408.66,63928.8,3387.46,27630.9,799.666,-72.0728,28624.3,966.611,15.1121,1
269446,261925,78,196381,171030,83,27081.9,1329.43,2728.44,34720.1,2020.31,1413.89,8334.75,779.385,40051.5,738.113,15.1581,1
337330,297088,89,288265,256053,87,7382.72,1249.71,11532.1,38262.1,4485.05,1847.95,2286.18,455.981,34057.6,-411.948,15.1601,1
357888,309630,88,297601,247298,88,4106.22,178.564,9760.36,109818,3837.72,6189.77,1819.29,469.667,42457.7,-472.785,15.1765,1
372699,328948,101,325587,286127,88,4359.38,2060.94,1921.83,65959.6,1986.98,16097.4,2562.28,427.498,37384.7,1915.97,15.2521,1
353513,314748,87,273751,235406,87,6516.84,183.127,2745.52,65416.7,3669.1,10252.2,2707.97,109.943,29224.8,-536.709,15.2664,1
351291,308544,100,340864,289800,87,4769.51,1310.39,17352.2,80394.4,5353.66,99.9174,3443.05,1642.99,56660,1995.24,15.3052,1
281319,248750,89,273284,244710,85,4137.95,228.593,7933.35,74371.8,5096.59,8.38085,2314.17,223.514,46203.5,3302.26,15.3144,1
340412,300059,88,287321,244896,88,4252.54,1769.01,8296.42,99137.7,2463.14,-16.344,2368.68,-7.64515,44619.8,155.858,15.3165,1
331394,296919,86,276765,243117,86,3141.48,273.596,8964.94,53281.8,2004.01,12308.3,1778.46,887.684,31656.7,216.796,15.3359,1
346180,301752,95,284697,246452,89,4653.61,57.0019,7693.06,86227.8,4360.62,24917.1,2692.32,75.2709,49401.7,1720.88,15.3604,1
322051,282375,87,293643,251740,86,4104.86,1247.12,4817.7,73916.7,3992.3,-267.554,2465.04,518.195,51559.3,841.183,15.3645,1
297804,273472,85,264373,237433,85,3296.12,424.237,10345.6,92499.6,4249.11,9454.08,2066.46,1649.25,35430.6,-260.664,15.3819,1
292202,265233,89,250953,218436,85,3681.03,2264.12,11430.7,90850.2,2254.15,8974.45,1710.37,-90.6532,37222.9,383.722,15.3921,1
356646,321910,98,212899,189345,87,7874.41,878.855,4496.76,84311.5,4451.1,34354.9,4838.27,494.639,33134,-91.0141,15.4187,1
322171,278731,86,229732,196838,89,28255.5,579.161,3884.61,53523.1,4249.34,4988.21,3132.89,727.248,38416.1,3059.05,15.4596,1
337874,302732,89,231253,200716,94,9685.27,162.155,5567,85876.6,3867,2072.1,1137.4,392.093,31455.5,-473.168,15.4616,1
341400,306468,90,251621,218093,86,3569.49,75.3793,3935.88,75327.5,3881.21,8550.28,1256.4,401.933,35022,17.734,15.479,1
293491,249104,87,318580,271862,85,4004.76,225.758,10383.9,115279,1374.54,1943.47,2742.19,346.585,48294.5,6.75855,15.4862,1
338955,305182,85,269198,235042,86,3916.56,457.906,5129.39,77692.8,1834.92,31241.7,2451.25,-22.6147,40031.7,-240.854,15.5056,1
303859,276496,82,219085,195218,83,23603.4,395.568,8271.45,77145.7,5059.95,14171.7,1861.2,1048.32,34427.6,2856.78,15.523,1
346058,303858,89,284370,252509,86,4368.54,2103.37,4740.44,67320.8,2897.83,13820.1,4190.96,-136.985,46177.4,498.528,15.5342,1
169188,133189,83,376879,311693,85,4042.96,1096.04,9146,104257,3500.19,17278.9,2087.76,600.705,38184.2,2765.78,15.5884,1
347125,309649,87,274915,243533,84,6625.99,1815.35,5176.43,75334,3995.04,4689.25,1311.45,1225.08,30803.1,151.182,15.5986,1
326780,283558,87,307773,262756,86,5235.9,1251.62,3593.02,34087.7,3502.91,14033.5,3220.37,524.553,35276.1,-1083.68,15.6037,1
375671,330221,90,312349,266546,89,8787.33,908.956,6894.84,82473,6318.21,34507.5,1102.19,751.212,35307.6,368.877,15.6058,1
360413,319590,88,275794,240709,88,5169.65,1244.56,6887.29,67583.1,2332.58,1062.43,3683.88,301.626,41810.2,226.268,15.6569,1
358532,308381,93,343987,297736,90,5460.85,1910.09,7840.14,62306.8,3131.82,2228.01,2012.06,100.275,54262.8,1268.42,15.6681,1
361045,318168,88,310304,267634,88,12972.4,1230.74,8084.05,78940.2,3972.14,12596,2555.45,255.771,42288.4,-510.977,15.6753,1
308355,272229,88,288999,249830,85,4211.85,-164.15,9060.85,62251.5,3155.88,-1407.76,4688.68,15.224,45763.9,5577.83,15.6814,1
325759,295961,89,232810,208296,85,2969.39,1175.8,2311.67,37209.5,2254.22,6358.1,1870.67,1828.4,27911.4,1260.31,15.7264,1
336095,294493,88,305016,268031,87,4061.36,1172.81,4634.91,46543.5,4872.73,1859.09,1654.56,975.531,34936.9,-103.094,15.7274,1
323934,287176,94,254922,220321,85,3712.84,-227.732,5424.44,64360,2953.99,14639.4,2658.82,-190.203,37986.3,-198.136,15.7305,1
318979,285371,84,246843,220707,84,4050.27,161.048,3191.78,43889.8,4429.77,9838.49,3197.84,-619.136,36790.5,3323.32,15.7335,1
263131,224402,90,323840,276691,87,3451.1,-245,10622.4,100553,3539.84,3147.4,3715.82,1312.75,46079.4,3640.37,15.7601,1
342510,301607,88,284634,244653,88,6297.69,629.255,4933.03,75571.1,4334.23,38044.6,1130.95,672.856,29806.6,248.209,15.7846,1
340175,300554,90,252911,217941,85,5887.74,146.609,3603.54,56341.8,3206.33,16479.3,1668.95,80.614,28559.1,-203.367,15.7908,1
308445,274592,88,264302,234258,85,3778.25,795.286,6669.24,78302.6,3604.69,27364.4,2031.01,908.923,39831.3,2844.49,15.7938,1
341198,305460,88,253619,225121,85,3828.2,501.764,4115.03,57173.8,3601.94,14462.6,2498.67,-148.994,29884.1,-197.689,15.7948,1
305710,259375,89,386670,328059,88,6388.21,1357.24,5849.09,120135,4768.64,9224.78,4160.09,174.679,58594.8,957.575,15.8194,1
297995,272660,84,205967,179064,90,2681.06,1635.09,2945.45,55382.6,3665.84,12372.8,1173.31,431.072,31790,1672.72,15.8224,1
339037,299327,86,315725,276163,87,4397.74,72.5463,7073.52,55276.7,3603.8,14796.8,2974.61,-1013.32,47162.8,-446.459,15.8449,1
330183,297452,86,239028,212297,84,3660.34,3125.18,5745.33,75199.6,4588.67,16396,1351.17,-63.8871,14135.6,-24.983,15.8541,1
350802,304738,86,302726,269724,86,5651.63,1023.66,5490.18,71755.5,5955.5,5000.91,2698.18,199.321,41921.4,214.908,15.8797,1
318464,286363,85,286802,249198,84,4261.92,572.556,5499.39,82280.6,2807.47,25506.4,2120.73,1316.68,49699.8,1007.81,15.8868,1
375503,333025,89,282847,247523,87,7063.94,453.932,7985.61,39668.8,3965.8,7700.45,2144.94,-184.734,47295.4,553.19,15.9083,1
327057,293045,83,257067,227981,86,3783.1,1666.09,11314.1,65590.4,2754.35,2229.27,1835.02,640.509,41414.3,-49.3777,15.9165,1
342634,308123,87,258852,229250,84,6313.47,151.288,7393.24,56497.7,5902.25,476.708,2987.53,571.7,30462.6,-333.167,16.0616,1
279862,242210,85,287216,248188,86,4025.48,929.995,9759.23,93913.6,5367.99,10481.6,2351.54,295.402,40589.5,3214.15,16.079,1
334396,301946,85,261448,234989,85,3734.46,735.713,6146.51,42009.2,4741.52,7673.49,2347.09,-173.555,31301.3,-228.269,16.1178,1
338285,292133,95,239173,202702,87,3555.75,566.075,6794.87,92032.4,3065.61,14675.9,2071.87,-864.916,26176.8,1281.1,16.1475,1
307520,266851,86,290876,248075,88,7795.92,630.154,4639.93,82286.8,3551.82,1639.07,3157.43,1608.72,41423.1,-69.617,16.1689,1
353118,303693,92,305471,250518,88,6304.36,-613.937,5547.16,85934.4,4152.63,25051.1,2825.54,56.1811,59607.4,4896.86,16.2241,1
331768,296732,85,309751,269652,89,3337.66,201.661,7770.5,69752.3,4255,11520.5,2875.35,-671.459,30652.1,22.3871,16.2497,1
359197,321111,86,322149,286393,87,4756.84,627.188,2279.84,49459.6,4601.66,16964,2647.52,420.937,37011,-159.687,16.2579,1
295460,264233,87,274419,242437,87,3713.04,139.282,8109.31,91444.4,3069.47,6339.35,3334.59,-148.84,35560.5,3221.18,16.264,1
382218,336760,90,272304,239082,87,10786.7,676.891,5511.84,72826.7,5942.36,977.194,1588.35,1489.72,38206.4,-166.349,16.3141,1
317874,285766,85,233172,203057,85,6567.74,10.1048,9479.87,78154.1,2698.42,23215.2,644.683,697.464,26680.3,-527.02,16.358,1
356585,312753,86,341786,296309,87,5373.97,1162.37,8429.86,56532.2,2992.67,1090.36,2621.71,467.574,61186.4,7110.65,16.3652,1
347311,306892,97,305966,267657,88,6433.1,-857.66,5999.75,101498,4301.63,157032,3021.32,-521.076,54752.1,-340.658,16.4296,1
306095,270252,86,263072,230106,89,4867.12,663.495,2924.98,60770.8,3303.29,3118.36,1844.24,231.187,29257,-159.327,16.4408,1
329678,299519,85,253357,225880,84,4215.84,1169.19,9958.69,126724,2721.98,12228.7,2522.52,-174.784,41974.1,-81.3905,16.4613,1
305141,268072,96,278591,247800,86,3464.8,1055.74,9143.95,92102.4,3047.15,478.118,1668.39,240.964,37249.8,1465.36,16.4991,1
334862,296435,86,278484,239750,89,4202,652.856,4150.45,55495.5,2970.07,1747.09,2623.53,-471.264,46006.9,4126.94,16.5829,1
356677,304349,89,343497,284422,89,4777.18,-322.282,6336.62,113838,4948.56,39532.8,1715.67,879.59,34694.3,163.712,16.6442,1
345155,311000,90,242504,215631,85,8522.41,1160.19,6033.72,75578.8,4143.23,15635.6,2111.78,298.609,33472.5,-299.995,16.6769,1
362262,324657,89,307407,269973,86,9215.72,404.884,2550.57,75702.4,4402.35,1339.47,2478.82,266.308,44603.7,-637.472,16.6861,1
342293,310615,86,242068,208863,86,6536.18,585.842,5864.07,44402.9,3842.15,2737.57,1099.38,998.607,31696.9,842.646,16.7045,1
330445,294401,85,312686,271296,85,5597.99,177.889,2307.2,39421.5,6310.84,20612.8,3252.79,-413.722,39483.1,428.374,16.7342,1
326428,297780,84,266752,236340,85,3402.1,-15.9435,3054.24,77158.2,4414.86,20644.9,2757.85,-101.496,33284.4,20.1314,16.7495,1
294970,264839,84,191960,169360,86,22524.8,1160,8980.35,58087.4,3058.04,2025.88,7028.22,802.121,38587.4,6105.74,16.7536,1
314730,290234,83,234770,210148,83,4832.49,268.031,5350.71,106674,3652.78,1859.6,1307.84,940.989,20069.7,2739.04,16.7761,1
302348,265354,85,273644,236361,86,3515.49,-932.592,8326.88,45498.3,2158.59,-291.753,2197.01,-640.706,38320.7,3655.62,16.8272,1
296593,268404,83,296640,266835,84,4566.32,-120.167,3146.01,55247.3,2998.91,8981.74,2337.06,-0.964338,25072.6,-45.2092,16.8384,1
357716,316419,88,270558,234699,88,6789.57,778.054,9638.47,115339,4760.5,12025,2794.89,649.396,49469.6,442.626,16.8875,1
333512,297211,93,247853,224254,86,3331.45,1697.04,14797.8,61799,4221.83,2471.28,2468.23,51.0166,10242.5,706.428,16.9069,1
265135,240345,81,223947,199016,82,27057.7,1056.98,9439.56,33352.3,2089.17,7680.67,21807.2,425.143,34640.5,4597.17,16.911,1
294471,272368,93,196164,179521,96,6630.42,320.209,5284.53,58728.4,1089.8,25276.7,1096.82,491.403,21080,-1.49202,16.9233,1
255433,216117,88,347303,297294,86,3423.01,206.742,5574.67,93710.1,4070.68,1324.73,3166.37,802.241,46513.5,1231.07,17.0398,1
321199,289731,87,240665,212804,86,4475.07,-556.735,7457.85,84054.6,2453.73,2501.2,1167.39,577.136,25022.6,56.2488,17.0909,1
353935,315365,88,262541,225116,88,7108.22,815.431,3212.19,86334.6,2583.39,7517.69,1715.45,883.709,39356,240.703,17.14,1
322539,289405,89,280816,244041,86,4521.22,1202.75,3603.22,40555.6,5694.94,8895.06,1597,574.693,37109.3,2399.04,17.1808,1
340948,302796,87,251178,216607,88,3903.59,717.478,4704.06,39325,5148.82,4259.99,2154.74,-624.505,38592.5,931.336,17.2892,1
315911,266779,87,384128,333297,90,5524.73,1543.84,6026,68272.1,2675.86,4626.13,6317.37,-565.87,57381.7,2681.04,17.3311,1
263056,242249,82,151471,131869,95,20874.7,1349.45,3335.63,49892.3,2800.41,2023.45,6003.93,-658.197,26382.5,1738.41,17.3924,1
340299,304683,93,261497,230322,85,4231.49,589.918,9520.89,85958,4796.15,11629.5,2342.94,37.7756,42784.7,-583.152,17.3975,1
293643,256356,87,310115,271453,86,4099.06,-382.062,6498.01,83286.3,3398.93,7167.12,3545.54,1034.07,37567.6,1282.5,17.4047,1
305230,273886,87,230611,204440,86,3702.59,1689.93,6333.77,42923.4,1657.37,1148.13,2272.6,432.391,49191.5,5418.95,17.4159,1
330466,297520,85,269980,240858,87,3877.86,1272.06,3223.65,42951.4,3473.65,11332.9,3188.92,-472.405,35933,3762.84,17.4241,1
312967,287733,85,121637,112638,82,808.033,210.499,6636.42,87374.5,1116.99,10668.1,2292.6,449.724,23735.4,-196.752,17.4343,1
375372,339894,88,273353,240418,88,10247.9,1012.85,3251.78,68382.5,6157.29,-229.228,1121.94,436.665,35081,343.887,17.4742,1
311814,281092,85,285002,252265,86,4340.65,857.769,8796.23,103208,3543.75,32057.9,2401.48,32.4931,46522.8,165.258,17.5008,1
325064,290158,85,268262,235122,86,3688.51,1082.07,6507.61,60190,4267.62,77.5721,1627.87,932.542,35617.7,-56.2173,17.5192,1
277143,255776,82,174809,157198,83,2378.67,915.745,9826.86,82613.9,2387.43,22428.1,2909.57,485.317,23425.8,948.81,17.6449,1
300917,265085,86,170542,151516,82,25645.8,699.506,6426.33,72840.4,5385.14,1635.35,3820.32,77.8981,35185.6,4814.59,17.6776,1
210910,196338,85,141323,129750,76,22009.4,31.1275,4638.34,21653.7,1259.86,210.695,2518.1,31.1564,16585.4,1085.12,17.697,1
338163,305867,85,222389,195295,84,33604.1,393.986,5565.23,71496,2589.52,21098.9,2490.5,-369.801,32027,833.795,17.7011,1
318716,282883,85,328435,290335,88,3874.57,2059.55,11998.3,62915.6,4054.08,2912.64,2432.41,623.033,13901.6,6933.15,17.8115,1
295881,263237,89,207329,181346,98,3368.35,127.432,4671.32,37667.6,3199.92,12699.9,2570.48,674.142,27752.2,820.674,17.8278,1
275422,235864,87,349928,299451,89,3719.37,282.83,18349.1,152855,3887.72,7414.65,7316.89,242.349,39622.9,-418.948,17.8483,1
299219,264023,85,273691,246088,90,18989,-161.133,10219.1,108690,3508.04,-121.563,7916.61,-76.771,48575.1,4477.67,17.8626,1
338105,306907,84,252621,222820,86,8614.01,500.943,6963.75,91378.5,3022.18,25125.5,3794.69,318.027,38686.8,961.634,17.9515,1
356504,319666,90,247701,218349,87,3832.59,163.254,2522.94,39742.1,6183.45,1486.36,887.691,774.524,24263.4,-159.735,17.9617,1
