"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
438207,383613,94,286673,249279,95,1763.99,382.241,6266.37,61247.5,5734.5,2270.85,4280.65,817.224,15254.9,1420.98,0.909176
354206,323083,89,166572,152676,86,2551.31,483.912,3328.28,36024.8,2849.16,872.812,288.89,-431.289,10421.9,6272.21,0.916232
386362,358361,86,186242,170830,84,6620.54,246.6,9173.02,21857.6,2100.87,3544.98,923.141,888.019,8980.59,1782.89,0.919256
436057,364872,102,344105,281400,93,4258.78,436.627,3305.88,42132,6903.43,4995.94,1725.96,528.445,12979.6,445.407,0.922279
365263,330713,91,182891,163810,86,31242.8,520.6,11209.7,31570.2,3178.22,20189.1,2324.62,451.076,12812.8,16333.1,0.928327
500675,418358,99,275694,238003,94,9002.71,772.857,4595.46,68391.7,6637.64,2768.33,1495.12,1235.28,4775.66,1631.83,0.941431
456156,387232,97,303086,261152,93,3191.34,379.675,5370.06,128478,7784.58,11794.6,1129.58,-498.844,8656.01,1626.22,0.948486
402203,353151,92,196146,171673,87,1807.86,336.689,16042.4,84401.6,5953.67,8899.52,1533.62,563.017,5403.1,1882.36,0.954534
482710,360950,127,300678,228520,116,2538.3,184.127,4141.66,67910.6,6459.69,13967.4,3406.2,420.659,4411.58,2290.21,0.974693
444106,389637,93,284122,251746,90,3818.75,327.588,5734.26,40291.8,6197.85,1354.08,842.093,881.248,12344.8,1073.36,0.975701
427772,373219,92,263378,227888,90,2970,127.267,4012.94,45891.3,5508.08,4704.49,1043.75,570.188,20704.9,3571.75,0.982757
413161,364794,95,208757,184467,88,7464.29,462.783,4240.03,11635.6,3806.12,9036.65,143.857,937.63,5892.27,1709.85,0.997876
325546,297308,100,151638,141331,84,1087.91,30.1748,5037.06,35067,3109.23,5289.24,698.823,-84.7848,7789.66,3508.19,1.02005
379829,345239,101,179144,164217,88,1828.17,297.379,4827.81,36663.2,3087.28,3083.65,1546.47,326.535,14180.6,2008.05,1.08254
426553,372221,90,256036,220557,89,3852.26,275.984,11449.7,41059,5032.02,8871.82,2186.48,1598.17,14331.5,8655.64,1.10069
366117,332751,92,176249,157851,85,1466.33,371.506,10287.6,70645,3957.94,16979.4,1079.5,720.812,10092.2,1773.36,1.11178
407551,356704,97,258182,225849,89,2223.21,437.848,8454.73,96148.5,6040.48,10142.1,2379.96,-311.57,15894.2,6522.95,1.13798
414135,377702,87,208426,182440,92,3570.01,640.481,12926.4,53147.9,4885.84,125.418,2794.35,278.097,11337.8,2578.42,1.16217
360243,319480,97,200005,176507,85,5827.83,1092.88,7678.39,20401.3,4860.06,6803.19,7212.71,627.097,22298.6,12314.5,1.21156
391543,347268,91,229625,204303,89,18243.3,334.394,7005.52,82109.3,2667.28,6764.48,931.731,1580.44,3635.73,2218.25,1.22063
406895,361709,92,209139,180476,88,2466.61,13.5218,20867.2,26688,6341.59,2633.64,1737.91,-251.34,11427.1,4961.71,1.31437
421973,368748,90,295435,251831,90,2688.68,112.382,7842.58,75543.2,4373.03,7631.14,2056.72,685.14,8024.84,428.546,1.33353
434979,384145,96,175621,156947,90,3839.21,265.89,14026.3,27209.3,3967.93,1247.77,1126.35,643.101,4571.71,374.84,1.34058
419924,347586,106,266856,212651,92,2110.8,183.925,12700.3,39104.4,5488.4,2342.55,2603.98,1317.96,16703.9,9600.24,1.34159
379543,343466,92,200762,181783,87,2375.23,372.892,10334.7,57039.2,2180.35,10534.9,1323.16,847.8,10129,12197.9,1.35872
388982,344506,92,240316,212780,88,2126.92,578.001,11629,59717.3,2894.64,10383.3,1819.25,109.636,12177.1,3996.42,1.37485
353163,310336,95,210376,185149,89,2676.45,636.802,3206.34,47674.9,3851.14,11901.4,2014.71,-231.555,11088.6,1264.36,1.41013
617035,455822,115,268730,206959,100,3115.57,248.889,11947.1,26374.3,4149.24,6182.2,2176.62,517.74,11945.3,8528.02,1.45146
312995,285626,99,135149,120095,99,1673.89,48.8097,3321.14,21252.6,2457.23,12653.9,969.653,444.051,7546.56,13080.2,1.46053
427591,376518,96,244986,216049,89,6771.01,1225.05,9677.7,49308.2,5175.44,4539.24,1349.14,718.602,5779.75,654.916,1.47867
368437,311295,99,190905,141426,91,4618.91,128.869,4760.32,36924.2,4792.46,15284.7,258.824,-93.0305,3403.77,1903.86,1.4827
413109,357902,93,238489,208279,90,2686.34,236.153,8956.54,46540.7,2977.25,22077.1,1166.82,570.923,13748.7,12836.3,1.48472
433279,382346,92,234073,207035,89,3444.01,228,9237.22,39071.6,5049.22,7366.11,2211.62,268.384,14788,9713.29,1.50387
382450,335074,91,270652,231884,88,3130.42,235.283,12660.2,164147,2906.37,34414.3,2800.35,-349.028,8734.38,504.003,1.50689
318890,296101,86,171565,158813,84,2508.71,22.3906,3619.73,52592.5,3031.42,3068.19,1691.46,283.031,9735.04,2599.63,1.54419
392374,345130,96,249639,220070,87,1641.17,716.717,12880.4,75721.7,6073.48,10661.1,2993.49,274.697,13447.9,3163.02,1.61273
436683,378495,95,254311,217930,91,3463.33,105.156,8313.75,24348.5,4679.02,3290.81,822.45,406.344,12849.6,244.234,1.6349
398330,349568,92,221501,189532,88,1852.57,-49.3843,9128.87,114006,4285.03,20881.1,613.573,177.414,6100.62,969.804,1.64801
387945,345882,89,213755,188708,86,1816.65,-181.582,8299.53,51798.9,2885.01,3482.05,929.377,880.734,9592.21,4327.85,1.68127
766455,367449,132,423657,204278,123,5602.49,408.798,13209.9,99398.2,7235.43,18539.2,2182.44,1765.13,20918.7,1006.69,1.72562
316483,283807,99,138979,125864,85,1910.38,-23.5921,5069.07,30118,5226.2,8688.72,1755.4,421.506,15577.1,3728.71,1.74074
427811,366144,102,284923,244809,91,2124.9,348.609,12025.3,98822.6,4556.5,13847.2,3004.89,653.25,16729.5,3253.18,1.75787
447340,391988,95,232125,203273,89,3217.6,880.458,8336.79,22324.7,4876.81,5686.6,775.879,1001.54,2636.19,5145.37,1.7609
417965,370282,92,220597,200251,87,2472.06,432.658,3313.53,75565.2,6009.99,9995.07,973.061,1153.09,10267.3,875.511,1.77501
440873,383174,95,307729,272917,92,2437.32,485.545,7692.48,37712.7,4165.21,2580.83,3724,1459.5,14329.7,7006.72,1.80323
378349,338680,88,201041,180296,86,2028.2,1071.64,11296.6,51084.1,3615.81,28085.2,2036.46,1.99685,2925.44,1992.28,1.81029
301473,278242,92,191256,175851,83,1853.14,202.609,10537.7,85570.5,2987.09,15045,723.349,-15.6539,5395.18,1741.46,1.81432
434424,382762,94,239477,207705,89,3029.7,240.53,5510.7,81420.5,3346.54,16028.1,-102.839,718.347,1996.64,1283.2,1.8627
405910,362245,91,196986,176204,87,2928.54,295.926,10247.8,85129,4130.12,1890.49,988.787,518.395,2056.75,698.853,1.87984
356184,319651,94,257757,232140,89,3613.03,390.133,6596.22,23975.6,5901.83,17376.6,1864.18,1009.49,15328.4,13520.6,1.90201
489836,403089,98,342531,279392,95,2955.94,-94.2603,20907.7,15067.8,6668.52,4677.15,2750.39,461.791,21160.6,11512.4,1.9131
420702,366098,104,185029,162611,89,2179.46,85.1264,4822.92,48161.7,3764.6,1931.66,508.183,-202.078,8944.94,-2.35375,1.93427
331237,293871,91,125841,113123,84,1363.45,16.9309,3171.24,25936.2,3313.96,11482.5,1245.13,-117.484,1899.38,22688.7,1.94838
350414,318553,87,177063,159173,86,953.387,90.1062,3424.65,59584.5,2278.59,15170.1,1977.03,316.268,14432.1,4583.67,1.94939
413937,354708,104,250194,211288,90,2785.32,585.66,7817.78,81651.7,6725.42,3869.76,1287.74,817.789,4802.22,803.889,1.99071
376150,328513,100,326638,284550,90,722.14,189.249,9347.81,38955.6,7936.45,2351.39,1259.36,1338.07,2473.58,10994,1.99978
468159,396360,95,247219,218083,90,3330.94,-5.76391,11389.3,27185.5,5680.91,6963.95,1909.19,348.971,15971.5,14501.4,2.0018
346161,312398,88,141451,125598,83,1451.65,241.581,3267.2,59395,2307.23,8256.41,1468.99,588.834,9743.51,1867.33,2.01289
381177,339140,91,186990,167927,86,4877.02,5.51326,3211.69,30331.7,3885.98,6938.7,566.405,830.425,7392.85,2197.63,2.06631
412249,367365,96,199872,173818,88,3464.3,558.229,5299.7,32041.9,3960.37,2012.04,834.308,1624.56,12915.5,6208.75,2.08445
320481,292402,92,137337,125459,84,1487.08,100.863,3233.74,26489.2,2876.21,12373.5,1152.08,-341.401,6119.16,17488.4,2.1288
408095,359940,93,236239,211424,90,1960.27,464.244,5562.17,65484.4,3063.12,4277.25,1036.84,13.366,6214.82,-6.93944,2.13183
429838,365300,98,273240,227748,91,4882.09,649.289,4658.58,55614.4,3158.2,4251.2,1061.15,1282.69,11101.8,868.52,2.22355
386560,344261,91,218348,197979,88,2686.79,397.071,13172.5,89551.2,3749.82,17648.6,1233.03,171.429,10356.7,17.2431,2.23968
416736,353486,105,230876,201792,88,4887.47,276.098,4062.91,32524.4,5622.64,2029.62,2242.68,-342.305,14802.8,1073.56,2.25076
335969,305332,89,140400,125801,85,1137.68,36.7533,4596.69,28187.9,3178.15,14205.6,197.113,928.432,2847.09,9342.65,2.32233
382413,341408,91,198015,177199,88,2205.99,521.337,23223,85282.4,3558.93,4476.69,1362.51,540.616,12562,5420.49,2.32939
435662,352697,97,366794,289194,94,3079.83,419.452,5893.85,67017.2,8679.28,6164.39,1804.02,93.6279,5236.36,1992.24,2.33342
385805,345619,101,195549,173922,87,1881.76,414.602,5137.31,134626,4952.32,23002.4,991.416,711.393,7218.21,1988.1,2.33846
379490,340777,93,184490,167069,88,2367.71,261.577,3913.01,41091.2,4841.42,21856.4,895.349,-59.0398,8372.66,3333.62,2.37978
420729,362978,105,227665,199196,90,7753.6,172.954,8621.6,30508.6,4235.14,3371.02,1532.9,1376.27,18595.9,4319.53,2.41909
